                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                0.73071,                0.43922,                0.88135,                0.97747,                0.98592,                0.98715,                0.78577,                 0.8049,                0.42953,                 0.9294,              0.0012773,              0.0012773,              0.0012773
                    149,                0.76446,                0.44239,                0.90854,                0.98718,                0.98864,                0.98791,                0.77998,                0.80654,                0.41486,                0.92478,              0.0012724,              0.0012724,              0.0012724
                    150,                0.74805,                0.43859,                0.90055,                0.98334,                0.98864,                0.98527,                0.78651,                0.81902,                0.41046,                0.92262,              0.0012674,              0.0012674,              0.0012674
                    151,                 0.7317,                0.42431,                0.89322,                0.99947,                0.98864,                0.99489,                0.79283,                 0.8116,                 0.4006,                0.89888,              0.0012624,              0.0012624,              0.0012624
                    152,                0.73128,                0.43923,                0.89105,                      1,                0.99937,                  0.995,                0.80053,                0.79638,                0.40055,                0.90812,              0.0012575,              0.0012575,              0.0012575
                    153,                0.75383,                0.44614,                0.91117,                      1,                0.99923,                  0.995,                0.79349,                0.80036,                 0.3913,                0.90846,              0.0012526,              0.0012526,              0.0012526
                    154,                0.71147,                0.43581,                0.87597,                      1,                 0.9992,                  0.995,                0.79358,                 0.7967,                 0.3814,                0.90793,              0.0012476,              0.0012476,              0.0012476
                    155,                0.73045,                0.42647,                0.89508,                      1,                0.99968,                  0.995,                0.79871,                0.80699,                0.38738,                0.90352,              0.0012426,              0.0012426,              0.0012426
                    156,                0.73331,                0.42933,                0.90261,                0.98766,                0.98864,                0.98979,                0.80533,                0.79361,                 0.3922,                 0.9175,              0.0012377,              0.0012377,              0.0012377
                    157,                0.75558,                0.43457,                0.89141,                0.97803,                0.98864,                0.98993,                0.80791,                0.79914,                 0.3995,                 0.9139,              0.0012328,              0.0012328,              0.0012328
                    158,                0.71389,                0.41083,                0.89078,                0.98005,                0.98864,                0.98417,                0.80879,                0.77072,                0.39057,                0.90848,              0.0012278,              0.0012278,              0.0012278
                    159,                0.70572,                0.40887,                0.88293,                0.98801,                0.98864,                0.99239,                0.80148,                0.76807,                0.39486,                0.89884,              0.0012228,              0.0012228,              0.0012228
                    160,                0.71583,                 0.4242,                0.89351,                0.98858,                0.98416,                0.98551,                 0.7895,                0.79505,                0.39683,                0.94142,              0.0012179,              0.0012179,              0.0012179
                    161,                0.76073,                0.43653,                0.90107,                 0.9807,                0.97727,                0.98056,                0.80061,                0.78609,                0.39942,                0.94054,              0.0012129,              0.0012129,              0.0012129
                    162,                0.71172,                0.41633,                0.89251,                0.97633,                0.97727,                0.98216,                0.79305,                0.79353,                0.39582,                0.93461,               0.001208,               0.001208,               0.001208
                    163,                0.71984,                0.42283,                0.87741,                0.97694,                0.97727,                0.98278,                 0.7891,                0.79319,                0.39536,                0.93565,               0.001203,               0.001203,               0.001203
                    164,                0.73786,                0.43547,                0.88849,                0.97457,                0.97727,                0.97235,                0.78334,                0.81177,                0.39745,                0.94762,              0.0011981,              0.0011981,              0.0011981
                    165,                0.74511,                0.42349,                  0.902,                  0.972,                0.97727,                0.97097,                0.79815,                0.78304,                0.39356,                0.93982,              0.0011932,              0.0011932,              0.0011932
                    166,                0.70981,                0.42369,                0.89338,                0.96787,                0.97727,                0.96901,                0.78956,                 0.7975,                0.39838,                0.93057,              0.0011882,              0.0011882,              0.0011882
                    167,                0.74322,                0.43725,                0.89455,                0.97237,                0.97727,                0.97423,                0.79612,                0.80168,                0.39994,                 0.9325,              0.0011833,              0.0011833,              0.0011833
                    168,                0.68981,                0.40359,                0.87501,                0.96404,                0.97727,                0.97748,                0.78524,                0.83523,                 0.4079,                0.96727,              0.0011783,              0.0011783,              0.0011783
                    169,                 0.7266,                0.40491,                0.89059,                0.96428,                0.97727,                0.97746,                0.78146,                 0.8332,                0.40833,                0.96134,              0.0011734,              0.0011734,              0.0011734
                    170,                0.74616,                0.41511,                0.90034,                0.96497,                0.98864,                0.98657,                0.79745,                0.77476,                0.40145,                0.93003,              0.0011684,              0.0011684,              0.0011684
                    171,                0.73985,                0.41302,                0.89119,                 0.9764,                0.98864,                 0.9886,                0.79347,                 0.8027,                0.39832,                0.92387,              0.0011635,              0.0011635,              0.0011635
                    172,                0.76762,                0.42462,                0.89756,                0.97692,                0.98864,                  0.988,                0.81409,                0.77564,                0.40323,                0.89994,              0.0011585,              0.0011585,              0.0011585
                    173,                0.71337,                0.42469,                0.89805,                 0.9775,                 0.9873,                 0.9876,                0.80596,                0.76982,                0.40735,                0.90369,              0.0011536,              0.0011536,              0.0011536
                    174,                0.72475,                0.41933,                0.88393,                0.97722,                0.97727,                0.98737,                0.78725,                0.79854,                0.40815,                0.91528,              0.0011486,              0.0011486,              0.0011486
                    175,                0.75709,                0.42997,                0.88746,                0.97749,                0.98687,                0.98832,                0.79443,                0.78089,                0.40514,                 0.9087,              0.0011437,              0.0011437,              0.0011437
                    176,                0.72652,                0.42003,                0.88981,                0.97511,                0.98864,                0.98866,                0.79498,                0.81269,                 0.4024,                0.90304,              0.0011387,              0.0011387,              0.0011387
                    177,                0.70944,                 0.4215,                0.89942,                0.97597,                0.98864,                0.98853,                0.79218,                0.80379,                 0.4039,                0.90785,              0.0011337,              0.0011337,              0.0011337
                    178,                0.71066,                0.40741,                0.89474,                0.97752,                0.98807,                0.98691,                0.78914,                0.79381,                0.40354,                  0.926,              0.0011288,              0.0011288,              0.0011288
                    179,                0.70048,                    0.4,                0.88318,                0.95598,                0.98864,                0.98815,                0.78281,                0.79631,                0.40835,                0.93927,              0.0011239,              0.0011239,              0.0011239
                    180,                0.70934,                 0.4115,                0.88026,                0.96331,                0.98864,                0.98915,                0.77918,                0.80562,                0.42289,                0.93657,              0.0011189,              0.0011189,              0.0011189
                    181,                0.69727,                0.41303,                0.88567,                0.96527,                0.98864,                0.98775,                0.77761,                0.80913,                 0.3991,                 0.9278,               0.001114,               0.001114,               0.001114
                    182,                0.71915,                0.41144,                0.90344,                0.96534,                0.98864,                0.98664,                 0.7799,                 0.8432,                0.41508,                0.93249,               0.001109,               0.001109,               0.001109
                    183,                0.71965,                0.40671,                0.87827,                0.96521,                0.98864,                0.98641,                0.77909,                0.83314,                0.41036,                0.93582,              0.0011041,              0.0011041,              0.0011041
                    184,                0.71452,                0.40029,                0.89362,                0.96579,                0.98864,                0.98823,                0.79264,                0.78596,                0.38905,                0.92655,              0.0010991,              0.0010991,              0.0010991
                    185,                0.69658,                0.39705,                0.88924,                0.97687,                      1,                 0.9941,                0.79151,                0.79383,                0.38821,                 0.9245,              0.0010941,              0.0010941,              0.0010941
                    186,                0.70633,                0.41057,                0.87816,                0.96493,                0.98864,                0.99193,                0.79043,                0.79572,                0.39131,                0.91496,              0.0010892,              0.0010892,              0.0010892
                    187,                0.72117,                 0.4121,                0.88767,                0.98861,                0.98638,                0.99357,                0.79091,                0.78285,                 0.3856,                0.91192,              0.0010842,              0.0010842,              0.0010842
                    188,                0.69901,                0.40849,                0.90469,                0.98862,                0.98691,                0.99319,                0.81003,                0.75511,                0.39172,                0.90502,              0.0010793,              0.0010793,              0.0010793
                    189,                 0.7092,                0.41052,                0.89001,                0.98664,                0.98864,                0.99245,                0.80989,                0.76791,                0.39729,                0.91003,              0.0010743,              0.0010743,              0.0010743
                    190,                0.69134,                0.40741,                0.87637,                 0.9843,                0.98864,                0.99222,                0.80937,                0.74979,                0.40699,                0.90076,              0.0010694,              0.0010694,              0.0010694
                    191,                0.69509,                0.40228,                0.88071,                0.96755,                0.98864,                0.98807,                0.81586,                0.73805,                0.39209,                0.89853,              0.0010645,              0.0010645,              0.0010645
                    192,                0.70048,                0.41283,                0.89702,                0.98872,                0.99575,                0.99478,                0.81344,                0.74813,                0.37332,                0.90154,              0.0010595,              0.0010595,              0.0010595
                    193,                0.70707,                0.39285,                0.87847,                      1,                0.98281,                0.99478,                0.82514,                 0.7201,                0.37037,                0.89417,              0.0010545,              0.0010545,              0.0010545
                    194,                0.71381,                0.41796,                0.88921,                0.96698,                0.99837,                0.99423,                0.81325,                0.74284,                0.38206,                0.89824,              0.0010496,              0.0010496,              0.0010496
                    195,                0.71359,                0.41707,                0.88324,                0.97576,                0.98864,                0.99423,                0.80079,                0.76045,                0.38577,                 0.9041,              0.0010447,              0.0010447,              0.0010447
                    196,                0.72678,                0.42226,                0.90504,                0.97455,                      1,                0.99411,                0.80127,                0.77613,                0.38963,                0.90923,              0.0010397,              0.0010397,              0.0010397
                    197,                 0.7074,                0.41033,                 0.8784,                0.98372,                0.98864,                0.99422,                0.79122,                0.81594,                0.39393,                0.92121,              0.0010347,              0.0010347,              0.0010347
                    198,                0.68361,                0.39261,                 0.8893,                0.98656,                0.98864,                0.99137,                0.78089,                0.80019,                0.38542,                0.91127,              0.0010298,              0.0010298,              0.0010298
                    199,                0.68174,                0.38835,                0.88464,                0.97732,                0.98864,                0.98962,                0.79197,                0.77527,                0.37888,                0.90704,              0.0010249,              0.0010249,              0.0010249
                    200,                 0.6845,                0.39325,                0.88239,                0.97637,                0.98864,                0.98677,                0.79285,                0.78722,                0.38938,                0.92129,              0.0010199,              0.0010199,              0.0010199
                    201,                0.67268,                0.39996,                0.87975,                0.97621,                0.98864,                0.98623,                0.80205,                0.80474,                0.38496,                0.93396,              0.0010149,              0.0010149,              0.0010149
                    202,                0.66074,                0.38151,                0.86752,                0.97619,                0.98864,                0.98847,                0.80613,                0.78201,                0.37651,                0.92389,                0.00101,                0.00101,                0.00101
                    203,                0.69735,                0.40083,                0.89501,                 0.9756,                0.98864,                 0.9887,                0.81503,                0.75662,                0.37142,                0.91106,               0.001005,               0.001005,               0.001005
                    204,                0.68905,                0.39465,                0.89578,                0.98857,                0.97727,                0.99435,                0.80353,                0.76597,                0.38639,                0.89976,              0.0010001,              0.0010001,              0.0010001
                    205,                0.71241,                0.40309,                0.89318,                0.98957,                0.98864,                0.99436,                0.80909,                0.76687,                0.38212,                0.90057,             0.00099515,             0.00099515,             0.00099515
                    206,                0.69148,                0.40571,                0.88723,                0.98257,                0.98864,                0.99426,                0.80299,                0.80478,                0.38152,                0.91439,              0.0009902,              0.0009902,              0.0009902
                    207,                0.70369,                0.39727,                0.88238,                0.98861,                0.98664,                0.99373,                0.79326,                0.83217,                0.39659,                0.92171,             0.00098525,             0.00098525,             0.00098525
                    208,                0.71606,                0.39778,                0.89778,                0.98994,                0.97727,                0.99349,                0.80536,                0.77642,                0.40373,                0.90604,              0.0009803,              0.0009803,              0.0009803
                    209,                 0.6954,                0.39374,                0.88975,                0.98824,                0.97727,                0.99366,                0.78578,                0.80083,                0.40587,                0.90664,             0.00097535,             0.00097535,             0.00097535
                    210,                0.72347,                0.40457,                0.89348,                0.98005,                0.97727,                0.99366,                0.78072,                0.80615,                0.40125,                0.90744,              0.0009704,              0.0009704,              0.0009704
                    211,                0.69525,                0.38551,                0.87113,                0.97741,                0.98864,                0.99301,                0.78579,                0.80551,                0.39176,                0.91978,             0.00096545,             0.00096545,             0.00096545
                    212,                0.70814,                0.40089,                0.88818,                 0.9648,                0.98864,                0.98645,                0.78143,                0.81009,                0.40594,                0.93752,              0.0009605,              0.0009605,              0.0009605
                    213,                 0.7032,                0.40181,                0.87416,                  0.965,                0.98864,                0.98648,                0.78894,                 0.8043,                0.40894,                0.92966,             0.00095555,             0.00095555,             0.00095555
                    214,                 0.6866,                0.39538,                0.86945,                0.96553,                0.98864,                0.98768,                0.79231,                0.80904,                0.40492,                0.93374,              0.0009506,              0.0009506,              0.0009506
                    215,                0.67599,                0.38483,                0.88613,                0.96666,                0.98857,                0.98866,                 0.8028,                0.79921,                0.39706,                0.91823,             0.00094565,             0.00094565,             0.00094565
                    216,                   0.67,                 0.3864,                 0.8805,                0.97715,                0.97175,                0.99183,                0.80242,                0.79044,                 0.4077,                0.91154,              0.0009407,              0.0009407,              0.0009407
                    217,                0.66754,                0.38175,                 0.8805,                 0.9885,                0.97649,                0.99198,                0.81331,                 0.7894,                0.39155,                0.90393,             0.00093575,             0.00093575,             0.00093575
                    218,                0.69724,                 0.3924,                 0.8775,                0.97731,                0.97914,                0.99243,                0.80824,                0.78402,                0.38277,                0.90195,              0.0009308,              0.0009308,              0.0009308
                    219,                0.69308,                0.38853,                0.88457,                0.97612,                0.98864,                0.99173,                0.81162,                0.76519,                0.38726,                0.89327,             0.00092585,             0.00092585,             0.00092585
                    220,                0.66039,                0.38328,                0.86351,                0.97655,                0.98864,                0.98753,                0.81044,                0.74082,                0.37931,                0.89313,              0.0009209,              0.0009209,              0.0009209
                    221,                0.67242,                0.38701,                 0.8796,                0.97713,                0.98864,                0.98869,                0.82555,                0.73335,                0.37167,                0.89408,             0.00091595,             0.00091595,             0.00091595
                    222,                0.65932,                0.37647,                0.87993,                0.98441,                0.98864,                 0.9908,                0.82776,                0.73735,                0.36561,                0.89437,               0.000911,               0.000911,               0.000911
                    223,                 0.6701,                0.38112,                0.88343,                0.98712,                0.98864,                0.99333,                0.82843,                0.74018,                0.36427,                0.89251,             0.00090605,             0.00090605,             0.00090605
                    224,                 0.6441,                0.36189,                0.87659,                0.98876,                0.99942,                0.99376,                0.82545,                 0.7192,                0.36075,                0.88476,              0.0009011,              0.0009011,              0.0009011
                    225,                0.69798,                0.39599,                0.88984,                0.99811,                      1,                  0.995,                0.83283,                0.70952,                0.36441,                0.88505,             0.00089615,             0.00089615,             0.00089615
                    226,                0.68205,                0.39433,                0.87375,                0.99717,                      1,                  0.995,                0.83431,                0.72745,                0.36947,                0.89035,              0.0008912,              0.0008912,              0.0008912
                    227,                0.68669,                0.39156,                0.87909,                0.98811,                      1,                0.99433,                0.82396,                0.73529,                0.37858,                 0.8946,             0.00088625,             0.00088625,             0.00088625
                    228,                0.66941,                0.38952,                0.88181,                0.98876,                0.99993,                0.99466,                0.82562,                0.75145,                0.37832,                  0.898,              0.0008813,              0.0008813,              0.0008813
                    229,                0.68844,                0.40047,                0.88102,                0.98631,                0.98864,                0.99444,                  0.811,                0.77749,                0.37811,                0.90103,             0.00087635,             0.00087635,             0.00087635
                    230,                0.70465,                0.39077,                0.88432,                0.98535,                0.98864,                0.99364,                0.81613,                0.75917,                0.37793,                0.89984,              0.0008714,              0.0008714,              0.0008714
                    231,                0.68665,                0.38665,                0.88204,                0.98379,                0.98864,                0.99307,                0.81218,                0.75242,                0.37814,                0.91881,             0.00086645,             0.00086645,             0.00086645
                    232,                0.69417,                 0.3861,                0.88706,                0.97789,                0.98864,                0.99121,                0.79361,                0.79432,                0.39844,                 0.9404,              0.0008615,              0.0008615,              0.0008615
                    233,                 0.6857,                0.38655,                0.88449,                0.97669,                0.98864,                0.99125,                0.80126,                0.76452,                0.39972,                0.92935,             0.00085655,             0.00085655,             0.00085655
                    234,                0.69696,                0.40097,                 0.8877,                0.98243,                0.98864,                 0.9917,                0.80985,                0.76001,                0.38959,                0.92172,              0.0008516,              0.0008516,              0.0008516
                    235,                0.69075,                0.37866,                0.87224,                0.98429,                0.98864,                 0.9912,                0.79744,                0.77578,                0.38687,                0.92308,             0.00084665,             0.00084665,             0.00084665
                    236,                0.69306,                0.37333,                0.88809,                0.98398,                0.98864,                0.99138,                0.80386,                0.77144,                0.38156,                0.91004,              0.0008417,              0.0008417,              0.0008417
                    237,                0.66779,                0.38649,                0.86314,                0.98216,                0.98864,                0.99073,                0.79787,                0.78439,                0.39162,                 0.9198,             0.00083675,             0.00083675,             0.00083675
                    238,                0.65731,                0.37875,                0.86622,                0.98244,                0.98864,                0.99104,                0.79496,                0.79245,                0.38572,                0.92316,              0.0008318,              0.0008318,              0.0008318
                    239,                0.66896,                0.37716,                0.87391,                0.98256,                0.98864,                0.99137,                0.79912,                0.77684,                 0.3874,                0.91317,             0.00082685,             0.00082685,             0.00082685
                    240,                0.68459,                0.39081,                0.89168,                 0.9687,                0.98864,                0.98575,                0.81481,                0.76973,                0.38432,                0.90723,              0.0008219,              0.0008219,              0.0008219
                    241,                0.65431,                0.37412,                0.88065,                0.97052,                0.98864,                0.98486,                0.80718,                0.78196,                 0.3767,                0.90728,             0.00081695,             0.00081695,             0.00081695
                    242,                0.67655,                0.38266,                0.87334,                0.96721,                0.98864,                0.98597,                0.79948,                0.79433,                0.37498,                0.91751,               0.000812,               0.000812,               0.000812
                    243,                0.66477,                 0.3778,                0.86717,                0.97736,                0.98101,                0.99043,                0.81537,                0.78667,                0.37317,                0.91003,             0.00080705,             0.00080705,             0.00080705
                    244,                0.69927,                0.40212,                0.87936,                0.97514,                0.98864,                0.98941,                0.81128,                0.77884,                0.37972,                0.90918,              0.0008021,              0.0008021,              0.0008021
                    245,                0.66265,                0.38041,                0.87717,                0.97744,                0.98471,                0.98856,                0.80844,                0.77912,                0.37784,                0.90542,             0.00079715,             0.00079715,             0.00079715
                    246,                0.67382,                0.38307,                 0.8705,                0.97748,                0.98646,                0.98755,                0.80281,                0.79023,                0.37458,                0.90637,              0.0007922,              0.0007922,              0.0007922
                    247,                 0.6721,                 0.3792,                0.87574,                0.97748,                0.98658,                0.98725,                0.80013,                0.78674,                0.37499,                0.90521,             0.00078725,             0.00078725,             0.00078725
                    248,                0.68502,                 0.3835,                0.87396,                0.97748,                0.98667,                 0.9851,                0.80758,                0.75511,                0.37095,                0.90175,              0.0007823,              0.0007823,              0.0007823
                    249,                0.67031,                0.38628,                0.86825,                0.96479,                0.98864,                0.98459,                0.80581,                0.76655,                0.37297,                0.90019,             0.00077735,             0.00077735,             0.00077735
                    250,                0.66576,                0.36866,                0.88096,                0.96541,                0.98864,                0.98509,                0.80911,                0.78255,                0.37462,                0.90036,              0.0007724,              0.0007724,              0.0007724
                    251,                0.67806,                0.38037,                0.87501,                0.96639,                0.98864,                0.98543,                0.80245,                0.79171,                0.38118,                0.90269,             0.00076745,             0.00076745,             0.00076745
                    252,                0.66162,                0.37365,                0.85236,                0.97679,                0.97727,                0.98653,                0.80341,                0.81463,                0.39123,                0.90772,              0.0007625,              0.0007625,              0.0007625
                    253,                0.67551,                0.38419,                0.88216,                0.96698,                0.99851,                 0.9871,                0.80175,                0.80943,                0.38692,                0.91159,             0.00075755,             0.00075755,             0.00075755
                    254,                0.67195,                0.37762,                0.86667,                0.96698,                 0.9982,                0.98836,                0.80567,                0.79678,                0.38092,                0.90684,              0.0007526,              0.0007526,              0.0007526
                    255,                0.64828,                0.37682,                0.87333,                 0.9827,                0.97727,                0.98907,                0.80909,                0.79287,                 0.3833,                0.90193,             0.00074765,             0.00074765,             0.00074765
                    256,                0.67594,                0.38346,                 0.8815,                0.98609,                0.97727,                0.99013,                0.78778,                 0.8296,                0.39829,                0.91445,              0.0007427,              0.0007427,              0.0007427
                    257,                0.65538,                0.37572,                0.88128,                0.97766,                0.99457,                0.99053,                 0.7807,                0.82255,                0.39167,                0.91191,             0.00073775,             0.00073775,             0.00073775
                    258,                0.65357,                0.37674,                0.86246,                0.96646,                      1,                0.99054,                0.78878,                0.80426,                0.39095,                0.90759,              0.0007328,              0.0007328,              0.0007328
                    259,                0.63689,                 0.3637,                0.86741,                 0.9777,                0.99635,                0.99145,                0.79632,                0.79944,                0.38369,                0.92177,             0.00072785,             0.00072785,             0.00072785
                    260,                 0.6523,                0.36801,                0.87453,                0.99414,                0.98864,                0.99478,                0.79656,                0.78827,                0.37714,                0.92439,              0.0007229,              0.0007229,              0.0007229
                    261,                 0.6386,                0.37124,                0.86155,                0.98871,                      1,                0.99489,                0.79851,                 0.7857,                0.38221,                0.92302,             0.00071795,             0.00071795,             0.00071795
                    262,                0.62822,                0.35596,                0.85332,                0.98403,                0.97727,                0.98798,                0.80425,                0.77585,                0.37815,                0.93089,               0.000713,               0.000713,               0.000713
                    263,                0.63468,                0.35733,                 0.8706,                0.98407,                0.97727,                0.98693,                0.80516,                 0.7739,                0.37811,                0.93526,             0.00070805,             0.00070805,             0.00070805
                    264,                0.65274,                0.37054,                  0.876,                0.97611,                0.97727,                0.98553,                0.80369,                 0.7649,                0.37713,                0.92824,              0.0007031,              0.0007031,              0.0007031
                    265,                0.64437,                0.35993,                0.85617,                0.96458,                0.98864,                 0.9915,                 0.8066,                0.76644,                0.38035,                0.91796,             0.00069815,             0.00069815,             0.00069815
                    266,                0.66086,                0.36566,                0.87171,                0.97744,                0.98493,                0.99165,                0.80157,                0.77612,                0.38424,                0.91917,              0.0006932,              0.0006932,              0.0006932
                    267,                0.65217,                 0.3723,                0.87093,                0.97584,                0.97727,                0.99154,                0.79784,                 0.7826,                0.37426,                0.91709,             0.00068825,             0.00068825,             0.00068825
                    268,                0.63533,                0.35658,                0.86926,                0.97745,                 0.9852,                0.99143,                0.80378,                0.76983,                0.38174,                0.90551,              0.0006833,              0.0006833,              0.0006833
                    269,                0.62391,                0.35655,                0.86445,                0.97711,                0.98864,                0.99023,                0.80616,                0.76766,                0.37461,                0.90349,             0.00067835,             0.00067835,             0.00067835
                    270,                 0.6451,                0.35736,                0.87125,                0.97601,                0.98864,                 0.9899,                0.81162,                0.76204,                0.37785,                0.90133,              0.0006734,              0.0006734,              0.0006734
                    271,                0.63625,                0.36223,                0.86311,                0.96384,                0.98864,                0.98908,                0.81128,                0.76185,                0.38638,                0.90129,             0.00066845,             0.00066845,             0.00066845
                    272,                0.63013,                0.36315,                0.87183,                 0.9641,                0.98864,                0.99102,                0.80914,                0.79598,                0.39478,                 0.9221,              0.0006635,              0.0006635,              0.0006635
                    273,                0.63429,                0.35076,                0.86649,                0.98059,                0.98864,                0.99167,                0.80703,                0.78529,                0.38951,                0.91418,             0.00065855,             0.00065855,             0.00065855
                    274,                0.64002,                0.35645,                0.85975,                0.98862,                 0.9872,                0.99181,                0.80772,                0.77976,                0.39567,                0.91016,              0.0006536,              0.0006536,              0.0006536
                    275,                0.63355,                0.35495,                0.86544,                0.98863,                0.98839,                0.99195,                0.80296,                0.77486,                0.38242,                 0.9067,             0.00064865,             0.00064865,             0.00064865
                    276,                0.64236,                0.36134,                0.88336,                0.96532,                0.97727,                0.99214,                0.80976,                0.78049,                0.38798,                 0.9132,              0.0006437,              0.0006437,              0.0006437
                    277,                0.63348,                0.36686,                0.86171,                 0.9649,                0.97727,                0.99233,                0.80253,                0.79378,                0.39322,                0.91762,             0.00063875,             0.00063875,             0.00063875
                    278,                0.64416,                0.36151,                0.86158,                0.97161,                0.97727,                0.99287,                0.80352,                0.78029,                0.38833,                0.90953,              0.0006338,              0.0006338,              0.0006338
                    279,                0.61614,                0.34955,                0.86426,                0.98381,                0.97727,                0.99338,                0.80862,                0.76424,                0.37604,                0.90291,             0.00062885,             0.00062885,             0.00062885
                    280,                0.63092,                0.35078,                0.86317,                 0.9814,                0.98864,                0.99401,                 0.8121,                0.77764,                0.35964,                0.90544,              0.0006239,              0.0006239,              0.0006239
                    281,                0.63194,                0.35519,                0.86819,                0.98314,                0.98864,                  0.994,                0.81261,                0.77158,                0.36889,                0.90609,             0.00061895,             0.00061895,             0.00061895
                    282,                0.62122,                0.36029,                0.86078,                0.97812,                0.98864,                0.99309,                0.81013,                0.77179,                0.37365,                0.91161,               0.000614,               0.000614,               0.000614
                    283,                0.66724,                0.37083,                0.88164,                 0.9765,                0.98864,                0.99274,                 0.8072,                0.78753,                0.37312,                0.92009,             0.00060905,             0.00060905,             0.00060905
                    284,                0.64942,                0.37469,                0.87602,                0.97428,                0.98864,                0.99204,                0.80628,                0.78173,                0.37065,                 0.9235,              0.0006041,              0.0006041,              0.0006041
                    285,                0.61299,                0.36101,                 0.8606,                0.97484,                0.98864,                0.99275,                0.80987,                0.78526,                0.36947,                0.92001,             0.00059915,             0.00059915,             0.00059915
                    286,                0.62101,                0.35758,                0.85553,                0.97541,                0.98864,                 0.9929,                0.81172,                0.79323,                0.37109,                0.92105,              0.0005942,              0.0005942,              0.0005942
                    287,                0.64308,                0.35505,                0.87468,                0.97564,                0.98864,                0.99312,                0.80613,                0.79838,                0.36863,                0.92334,             0.00058925,             0.00058925,             0.00058925
                    288,                0.63973,                0.35708,                0.86136,                0.97556,                0.98864,                0.99286,                  0.804,                 0.8037,                0.37038,                0.92863,              0.0005843,              0.0005843,              0.0005843
                    289,                0.63763,                0.36655,                0.86312,                0.97576,                0.98864,                0.99262,                0.81197,                0.79897,                0.37326,                0.93257,             0.00057935,             0.00057935,             0.00057935
                    290,                0.61351,                0.35616,                0.85175,                0.98152,                0.98864,                0.99263,                0.80497,                0.79504,                0.37246,                0.92824,              0.0005744,              0.0005744,              0.0005744
                    291,                0.66002,                0.37718,                0.88033,                0.98402,                0.98864,                0.99287,                0.81005,                0.77679,                0.38068,                0.91426,             0.00056945,             0.00056945,             0.00056945
                    292,                0.62756,                0.35869,                0.86083,                0.97595,                0.98864,                0.99148,                0.80442,                0.80231,                0.37671,                0.90983,              0.0005645,              0.0005645,              0.0005645
                    293,                0.63503,                0.35762,                0.87124,                0.98425,                0.98864,                 0.9907,                0.78955,                0.82001,                0.37564,                0.91406,             0.00055955,             0.00055955,             0.00055955
                    294,                0.63459,                0.36167,                0.86341,                0.98026,                0.98864,                0.99013,                 0.7933,                0.82342,                0.36525,                0.92101,              0.0005546,              0.0005546,              0.0005546
                    295,                0.59579,                0.34998,                0.86388,                 0.9767,                0.98864,                0.98978,                0.79486,                0.82782,                0.36415,                0.92537,             0.00054965,             0.00054965,             0.00054965
                    296,                0.61947,                0.35727,                0.87084,                0.97653,                0.98864,                0.98917,                0.78789,                0.84711,                0.37098,                0.92834,              0.0005447,              0.0005447,              0.0005447
                    297,                0.61002,                0.35012,                0.86258,                0.97655,                0.98864,                0.98922,                0.79087,                0.84489,                0.36886,                0.92732,             0.00053975,             0.00053975,             0.00053975
                    298,                0.62505,                0.35673,                0.86498,                0.97637,                0.98864,                0.98939,                0.79591,                0.81759,                0.36234,                0.92135,              0.0005348,              0.0005348,              0.0005348
                    299,                0.62581,                0.35102,                0.86529,                0.97668,                0.98864,                0.98935,                0.80567,                0.79924,                0.36016,                0.91894,             0.00052985,             0.00052985,             0.00052985
                    300,                0.63935,                0.35758,                0.86025,                0.97996,                0.98864,                0.98936,                0.81473,                0.76951,                0.36493,                0.91273,              0.0005249,              0.0005249,              0.0005249
                    301,                0.60533,                0.34889,                 0.8665,                0.98144,                0.98864,                0.98936,                0.81206,                0.77113,                0.36409,                0.91175,             0.00051995,             0.00051995,             0.00051995
                    302,                0.61245,                0.35374,                0.85952,                0.98234,                0.98864,                0.98936,                0.81031,                0.77552,                0.36654,                0.90906,               0.000515,               0.000515,               0.000515
                    303,                0.61111,                0.35117,                0.86208,                 0.9841,                0.98864,                0.98979,                0.81344,                0.78162,                0.35912,                 0.9068,             0.00051005,             0.00051005,             0.00051005
                    304,                0.59545,                0.33485,                0.84905,                0.98515,                0.98864,                0.98993,                0.79872,                0.79657,                0.35965,                0.90814,              0.0005051,              0.0005051,              0.0005051
                    305,                0.61541,                0.34967,                0.86331,                0.98517,                0.98864,                0.99029,                0.80265,                0.78856,                0.35835,                0.90882,             0.00050015,             0.00050015,             0.00050015
                    306,                 0.6252,                0.34878,                0.85849,                0.98475,                0.98864,                 0.9904,                0.81513,                0.77407,                0.35699,                 0.9051,              0.0004952,              0.0004952,              0.0004952
                    307,                0.61318,                0.34031,                0.86841,                0.98402,                0.98864,                0.99074,                0.82101,                0.76375,                0.35196,                0.90429,             0.00049025,             0.00049025,             0.00049025
                    308,                0.60989,                0.34531,                0.85239,                0.98633,                0.98864,                0.99142,                0.82356,                0.74711,                0.35118,                0.90034,              0.0004853,              0.0004853,              0.0004853
                    309,                0.61345,                0.34226,                0.86664,                  0.986,                0.98864,                 0.9922,                0.82132,                0.74633,                0.35264,                0.90031,             0.00048035,             0.00048035,             0.00048035
