                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                0.72168,                0.38446,                0.97404,                0.99141,                 0.9966,                0.99401,                0.78137,                0.98936,                0.42134,                 1.0806,              0.0016971,              0.0016971,              0.0016971
                    156,                0.73601,                 0.3962,                0.96385,                0.99303,                 0.9966,                0.99452,                 0.7985,                0.89331,                0.39717,                 1.0556,              0.0016951,              0.0016951,              0.0016951
                    157,                0.73077,                0.39812,                0.97948,                0.97229,                 0.9932,                0.98996,                 0.7836,                0.93165,                0.42021,                 1.1033,              0.0016931,              0.0016931,              0.0016931
                    158,                0.71572,                 0.3897,                0.96175,                0.97992,                0.99601,                0.99123,                0.78736,                0.91195,                0.40185,                 1.0973,              0.0016911,              0.0016911,              0.0016911
                    159,                0.73145,                0.39066,                0.97662,                0.98271,                 0.9966,                0.99378,                0.79877,                0.86265,                   0.39,                 1.0636,              0.0016891,              0.0016891,              0.0016891
                    160,                0.71108,                 0.3795,                0.96428,                0.99385,                 0.9966,                0.99449,                0.80059,                0.83785,                0.38293,                 1.0489,              0.0016872,              0.0016872,              0.0016872
                    161,                0.69353,                0.36585,                0.96399,                0.99218,                 0.9966,                0.99449,                0.80207,                0.85531,                0.37994,                 1.0507,              0.0016852,              0.0016852,              0.0016852
                    162,                0.71421,                0.38908,                0.96975,                0.99322,                0.99645,                0.99394,                0.79565,                 0.8646,                0.37097,                 1.0523,              0.0016832,              0.0016832,              0.0016832
                    163,                 0.7241,                0.38525,                0.97695,                0.99235,                 0.9966,                0.99448,                0.80672,                0.83174,                0.35473,                  1.049,              0.0016812,              0.0016812,              0.0016812
                    164,                0.68155,                0.37042,                 0.9552,                0.98327,                0.99978,                0.99256,                0.79076,                0.88002,                0.39415,                 1.0769,              0.0016792,              0.0016792,              0.0016792
                    165,                0.71929,                0.37921,                0.96593,                   0.98,                0.99988,                0.99413,                0.81198,                0.87571,                 0.3907,                 1.0817,              0.0016773,              0.0016773,              0.0016773
                    166,                0.70531,                0.38677,                0.96714,                0.99324,                0.99926,                0.99398,                0.80999,                 0.8799,                0.39222,                 1.0612,              0.0016753,              0.0016753,              0.0016753
                    167,                0.69868,                0.38683,                0.95872,                0.99321,                0.99553,                0.99452,                0.79137,                0.87487,                0.37025,                 1.0546,              0.0016733,              0.0016733,              0.0016733
                    168,                0.69576,                0.39085,                0.96038,                0.98321,                0.99604,                0.99351,                  0.793,                0.81564,                0.37237,                 1.0338,              0.0016713,              0.0016713,              0.0016713
                    169,                0.71976,                 0.3838,                0.96553,                0.99237,                 0.9898,                0.99367,                0.78585,                0.84324,                0.37414,                 1.0538,              0.0016693,              0.0016693,              0.0016693
                    170,                0.72777,                0.39384,                 0.9705,                0.97991,                0.99531,                0.99255,                0.76424,                0.92923,                0.41565,                 1.1203,              0.0016674,              0.0016674,              0.0016674
                    171,                0.71299,                0.39163,                0.96982,                0.96645,                0.97986,                 0.9904,                0.75663,                0.94352,                0.45527,                 1.1289,              0.0016654,              0.0016654,              0.0016654
                    172,                0.70799,                0.38111,                0.98813,                0.98248,                0.96259,                0.99025,                0.76008,                 1.0089,                0.49238,                  1.118,              0.0016634,              0.0016634,              0.0016634
                    173,                0.72496,                0.39681,                0.96972,                0.99608,                      1,                0.99425,                0.81256,                0.87192,                0.38002,                 1.0595,              0.0016614,              0.0016614,              0.0016614
                    174,                0.70404,                0.39031,                0.97156,                0.98611,                      1,                0.99081,                0.81019,                0.87521,                0.37933,                 1.0828,              0.0016594,              0.0016594,              0.0016594
                    175,                0.69526,                 0.3933,                0.96208,                0.97879,                 0.9966,                0.99248,                0.79618,                0.90855,                0.40384,                 1.0933,              0.0016575,              0.0016575,              0.0016575
                    176,                0.70914,                0.38324,                0.96932,                0.98633,                 0.9966,                0.99321,                0.78808,                0.85753,                0.36442,                 1.0525,              0.0016555,              0.0016555,              0.0016555
                    177,                0.70255,                0.37248,                0.96535,                0.99646,                      1,                0.99453,                0.76741,                0.91106,                0.37116,                 1.0866,              0.0016535,              0.0016535,              0.0016535
                    178,                0.68881,                0.37798,                0.96162,                0.98981,                      1,                0.99456,                0.79054,                 0.8621,                0.35499,                 1.0644,              0.0016515,              0.0016515,              0.0016515
                    179,                0.69253,                0.38093,                 0.9599,                0.96939,                      1,                0.99431,                0.78362,                 0.8658,                0.39872,                 1.0714,              0.0016495,              0.0016495,              0.0016495
                    180,                0.71184,                0.39691,                0.96538,                0.95054,                      1,                0.98965,                0.78695,                0.86373,                0.41863,                 1.0664,              0.0016476,              0.0016476,              0.0016476
                    181,                0.72354,                0.39282,                0.95944,                0.97875,                 0.9898,                0.99435,                0.79065,                0.85611,                0.39972,                 1.0609,              0.0016456,              0.0016456,              0.0016456
                    182,                0.68617,                0.37788,                0.96661,                0.97752,                 0.9898,                0.99399,                0.79907,                0.88326,                0.41608,                 1.0742,              0.0016436,              0.0016436,              0.0016436
                    183,                0.69014,                0.37196,                0.95791,                0.96636,                0.97713,                0.98684,                0.76581,                0.98694,                0.47101,                 1.1489,              0.0016416,              0.0016416,              0.0016416
                    184,                0.68949,                0.37433,                0.95757,                0.96822,                0.98299,                0.98912,                0.75815,                0.97564,                0.46675,                 1.1436,              0.0016396,              0.0016396,              0.0016396
                    185,                0.71431,                0.37462,                0.97271,                0.98646,                0.99116,                0.99445,                 0.7679,                0.96235,                0.42064,                 1.1087,              0.0016377,              0.0016377,              0.0016377
                    186,                0.70289,                0.37572,                0.96396,                  0.992,                 0.9966,                0.99466,                0.77294,                0.93366,                0.40822,                 1.0793,              0.0016357,              0.0016357,              0.0016357
                    187,                0.71211,                0.38405,                0.97836,                0.98655,                0.99799,                0.99463,                0.79009,                0.91661,                0.39925,                 1.0901,              0.0016337,              0.0016337,              0.0016337
                    188,                0.69769,                 0.3815,                0.96156,                0.98985,                0.99532,                0.99406,                0.79572,                0.90137,                0.40076,                  1.096,              0.0016317,              0.0016317,              0.0016317
                    189,                0.70255,                0.37611,                0.96046,                0.97952,                      1,                0.99409,                0.79445,                 0.9191,                0.38568,                 1.1034,              0.0016297,              0.0016297,              0.0016297
                    190,                0.73579,                0.38449,                0.97668,                0.98989,                      1,                0.99281,                0.79698,                0.89228,                0.37144,                 1.0669,              0.0016278,              0.0016278,              0.0016278
                    191,                0.70467,                0.38004,                0.96019,                0.99294,                      1,                0.99316,                0.80577,                  0.862,                0.36061,                 1.0423,              0.0016258,              0.0016258,              0.0016258
                    192,                0.68171,                0.37128,                0.95794,                0.99497,                      1,                0.99453,                0.80243,                0.88272,                0.35485,                  1.043,              0.0016238,              0.0016238,              0.0016238
                    193,                 0.6825,                0.36431,                0.95685,                0.99607,                      1,                 0.9949,                0.79712,                0.91766,                0.37511,                 1.0517,              0.0016218,              0.0016218,              0.0016218
                    194,                 0.6822,                0.37408,                0.96227,                0.99287,                      1,                0.99473,                0.78992,                0.93567,                0.38376,                 1.0665,              0.0016198,              0.0016198,              0.0016198
                    195,                0.68419,                0.37707,                0.95252,                0.97894,                 0.9898,                0.99374,                0.78334,                0.91351,                 0.4058,                 1.0883,              0.0016179,              0.0016179,              0.0016179
                    196,                0.67782,                0.36559,                0.94933,                0.96998,                0.98923,                0.99221,                0.78572,                0.87335,                0.40683,                  1.081,              0.0016159,              0.0016159,              0.0016159
                    197,                0.67627,                0.35674,                0.95813,                0.96656,                0.98321,                0.99101,                  0.793,                0.91473,                0.42011,                 1.0929,              0.0016139,              0.0016139,              0.0016139
                    198,                0.68847,                0.37175,                 0.9581,                0.97847,                0.98639,                0.99227,                0.79444,                0.92986,                 0.4061,                 1.0976,              0.0016119,              0.0016119,              0.0016119
                    199,                0.66446,                0.35717,                0.94584,                0.97857,                 0.9966,                0.99286,                0.79022,                0.95154,                0.41349,                 1.1115,              0.0016099,              0.0016099,              0.0016099
                    200,                 0.6715,                0.36391,                0.94004,                  0.986,                      1,                 0.9948,                0.78814,                0.91576,                0.39286,                 1.0953,               0.001608,               0.001608,               0.001608
                    201,                 0.6741,                0.36144,                0.96739,                0.98989,                 0.9992,                0.99483,                0.77419,                0.94614,                0.40824,                 1.0829,               0.001606,               0.001606,               0.001606
                    202,                0.66999,                0.35722,                0.95838,                0.99463,                 0.9966,                0.99469,                0.79066,                0.89784,                0.39574,                 1.0634,               0.001604,               0.001604,               0.001604
                    203,                0.67297,                0.36405,                 0.9582,                0.98086,                 0.9932,                0.99395,                0.78278,                 0.9713,                 0.4272,                 1.0894,               0.001602,               0.001602,               0.001602
                    204,                0.66024,                0.35392,                0.93217,                0.97997,                0.99845,                0.99445,                0.78729,                 0.9296,                0.41272,                 1.0672,                 0.0016,                 0.0016,                 0.0016
                    205,                0.65709,                0.36242,                0.93608,                0.99266,                      1,                0.99473,                0.79807,                0.90554,                0.38968,                 1.0563,              0.0015981,              0.0015981,              0.0015981
                    206,                0.67383,                0.36823,                0.94835,                0.99223,                      1,                0.99476,                0.79605,                0.89727,                0.36924,                 1.0556,              0.0015961,              0.0015961,              0.0015961
                    207,                0.64988,                0.36012,                0.95818,                0.99292,                      1,                0.99462,                0.78011,                0.91228,                0.36645,                 1.0722,              0.0015941,              0.0015941,              0.0015941
                    208,                0.67256,                0.36861,                0.96168,                0.99489,                      1,                0.99497,                0.77753,                0.91888,                0.38348,                 1.0984,              0.0015921,              0.0015921,              0.0015921
                    209,                0.65668,                0.36174,                0.93628,                0.99514,                      1,                 0.9949,                0.79745,                0.90771,                 0.3773,                 1.0999,              0.0015901,              0.0015901,              0.0015901
                    210,                 0.6506,                0.35375,                0.93738,                0.97659,                0.99344,                 0.9929,                0.77735,                 0.9952,                0.42511,                 1.1432,              0.0015882,              0.0015882,              0.0015882
                    211,                0.67027,                0.36962,                0.95583,                0.98798,                 0.9966,                0.99168,                0.79087,                0.92503,                0.40109,                 1.1036,              0.0015862,              0.0015862,              0.0015862
                    212,                0.67941,                0.36748,                0.95761,                0.99133,                      1,                0.99436,                0.79601,                0.90111,                0.37424,                 1.0884,              0.0015842,              0.0015842,              0.0015842
                    213,                0.69044,                0.36985,                 0.9651,                0.99393,                      1,                  0.995,                0.80344,                 0.8872,                0.35833,                 1.0713,              0.0015822,              0.0015822,              0.0015822
                    214,                0.67876,                0.36662,                0.95623,                0.98952,                      1,                0.99376,                0.79497,                0.86715,                0.36967,                 1.0609,              0.0015802,              0.0015802,              0.0015802
                    215,                0.70081,                0.37828,                0.95516,                0.97001,                      1,                 0.9913,                0.74681,                0.94367,                0.41781,                 1.1116,              0.0015783,              0.0015783,              0.0015783
                    216,                0.67198,                0.36637,                0.94335,                 0.9862,                      1,                0.99438,                0.79064,                0.85686,                0.37176,                 1.0554,              0.0015763,              0.0015763,              0.0015763
                    217,                0.66976,                0.35746,                 0.9543,                0.99295,                      1,                0.99398,                0.79973,                  0.841,                0.35338,                 1.0455,              0.0015743,              0.0015743,              0.0015743
                    218,                0.67859,                0.36718,                0.94836,                0.99298,                      1,                0.99384,                0.78344,                0.97499,                0.36954,                 1.0716,              0.0015723,              0.0015723,              0.0015723
                    219,                0.69845,                0.37248,                0.95301,                0.98935,                      1,                0.99326,                0.80744,                0.91048,                0.36004,                 1.0631,              0.0015703,              0.0015703,              0.0015703
                    220,                0.68418,                0.37261,                0.95461,                0.98984,                      1,                0.99486,                0.81507,                0.87899,                0.36223,                 1.0604,              0.0015684,              0.0015684,              0.0015684
                    221,                 0.6712,                0.35914,                0.96299,                0.99323,                      1,                0.99442,                0.79558,                 0.9416,                0.37065,                 1.0777,              0.0015664,              0.0015664,              0.0015664
                    222,                0.66391,                0.35734,                0.95984,                0.99636,                      1,                0.99381,                0.78749,                0.88167,                0.35753,                 1.0724,              0.0015644,              0.0015644,              0.0015644
                    223,                0.65053,                0.34811,                0.95085,                 0.9959,                      1,                0.99473,                0.80859,                0.87748,                0.35708,                 1.0631,              0.0015624,              0.0015624,              0.0015624
                    224,                0.65494,                0.35471,                0.94575,                0.99259,                      1,                0.99497,                0.80466,                0.90225,                0.36217,                 1.0761,              0.0015604,              0.0015604,              0.0015604
                    225,                0.65766,                0.35055,                0.94974,                0.98592,                      1,                0.99338,                0.79109,                0.94673,                0.37507,                 1.1093,              0.0015585,              0.0015585,              0.0015585
                    226,                0.64708,                 0.3483,                 0.9414,                0.98534,                      1,                0.99449,                0.77104,                0.99648,                0.40528,                  1.124,              0.0015565,              0.0015565,              0.0015565
                    227,                0.66279,                0.35293,                0.94522,                0.98683,                      1,                0.99441,                0.77708,                0.95365,                0.40037,                 1.1081,              0.0015545,              0.0015545,              0.0015545
                    228,                0.66064,                0.34633,                0.95342,                0.98918,                      1,                0.99383,                0.79023,                0.90087,                0.37433,                 1.0892,              0.0015525,              0.0015525,              0.0015525
                    229,                0.66924,                0.34902,                0.95138,                0.99633,                      1,                0.99439,                0.77764,                0.90842,                0.37538,                 1.0802,              0.0015505,              0.0015505,              0.0015505
                    230,                0.67298,                0.36318,                0.94657,                0.98309,                0.98896,                0.99344,                0.74303,                0.99768,                0.43837,                 1.0958,              0.0015486,              0.0015486,              0.0015486
                    231,                0.66507,                0.35693,                0.94112,                0.98123,                0.98639,                0.99227,                0.73552,                 1.0036,                0.44445,                 1.1044,              0.0015466,              0.0015466,              0.0015466
                    232,                0.65527,                0.35486,                0.95253,                0.99196,                      1,                0.99462,                0.79197,                0.91201,                0.37015,                 1.0838,              0.0015446,              0.0015446,              0.0015446
                    233,                0.65873,                0.35549,                0.94658,                0.99262,                      1,                0.99445,                0.78769,                0.92178,                0.37399,                 1.1039,              0.0015426,              0.0015426,              0.0015426
                    234,                0.64303,                0.34694,                0.93573,                0.98608,                 0.9966,                0.99427,                 0.7935,                0.90061,                 0.3713,                 1.1071,              0.0015406,              0.0015406,              0.0015406
                    235,                0.65225,                0.35328,                 0.9343,                 0.9896,                 0.9966,                0.99405,                 0.8084,                0.89755,                0.37223,                 1.1052,              0.0015387,              0.0015387,              0.0015387
                    236,                0.65808,                0.34763,                0.96117,                0.99299,                      1,                0.99363,                 0.8012,                0.94038,                0.38389,                 1.1096,              0.0015367,              0.0015367,              0.0015367
                    237,                0.66238,                0.36046,                 0.9507,                0.99421,                 0.9966,                0.99497,                0.80724,                 0.8752,                0.36923,                 1.0939,              0.0015347,              0.0015347,              0.0015347
                    238,                0.65272,                0.34743,                0.93784,                0.99024,                      1,                 0.9949,                0.79594,                0.87627,                0.36685,                   1.09,              0.0015327,              0.0015327,              0.0015327
                    239,                0.65933,                0.34683,                0.94838,                0.99324,                0.99976,                0.99459,                0.79803,                0.93639,                0.37315,                 1.1077,              0.0015307,              0.0015307,              0.0015307
                    240,                0.70924,                0.36458,                 0.9469,                0.99304,                      1,                0.99424,                0.80479,                0.89808,                0.37196,                 1.0942,              0.0015288,              0.0015288,              0.0015288
                    241,                0.64813,                0.35499,                0.93435,                0.99517,                 0.9966,                0.99446,                0.79749,                0.89172,                0.37342,                 1.1082,              0.0015268,              0.0015268,              0.0015268
                    242,                0.67563,                0.35416,                0.95755,                0.98639,                 0.9966,                0.99369,                0.81016,                0.92518,                0.38372,                 1.1102,              0.0015248,              0.0015248,              0.0015248
                    243,                0.63759,                0.34007,                0.94346,                0.99184,                 0.9966,                0.99442,                0.79427,                0.94992,                  0.373,                  1.122,              0.0015228,              0.0015228,              0.0015228
                    244,                0.62836,                0.33934,                0.93852,                0.99203,                 0.9966,                0.99435,                 0.8017,                0.89357,                0.36535,                 1.1047,              0.0015208,              0.0015208,              0.0015208
                    245,                0.66702,                0.35244,                0.95453,                0.99324,                0.99994,                0.99439,                0.80139,                0.91966,                0.36665,                  1.107,              0.0015189,              0.0015189,              0.0015189
                    246,                0.66611,                0.34736,                0.94919,                0.99324,                0.99989,                0.99449,                 0.8019,                0.98424,                 0.3785,                 1.1291,              0.0015169,              0.0015169,              0.0015169
                    247,                0.64687,                0.33601,                0.94333,                0.99312,                      1,                0.99466,                0.80524,                0.92875,                0.37383,                 1.1113,              0.0015149,              0.0015149,              0.0015149
                    248,                0.63894,                0.33952,                0.94195,                0.98986,                0.99581,                0.99439,                0.79816,                0.93108,                0.38052,                 1.1063,              0.0015129,              0.0015129,              0.0015129
                    249,                  0.648,                0.34992,                0.94353,                0.99595,                 0.9966,                0.99435,                0.80744,                0.92267,                0.37133,                 1.1122,              0.0015109,              0.0015109,              0.0015109
                    250,                0.64279,                0.34683,                0.94111,                0.98958,                 0.9966,                0.99435,                0.79814,                 0.8898,                0.35983,                 1.1044,               0.001509,               0.001509,               0.001509
                    251,                0.64576,                0.34407,                0.95026,                 0.9964,                 0.9966,                0.99463,                0.79438,                0.87539,                0.36141,                 1.0872,               0.001507,               0.001507,               0.001507
                    252,                0.63783,                0.34526,                0.95103,                0.99293,                      1,                0.99456,                0.78528,                0.89108,                 0.3549,                 1.0926,               0.001505,               0.001505,               0.001505
                    253,                0.62443,                0.33831,                0.93055,                0.99299,                      1,                0.99395,                0.80647,                0.85901,                0.34146,                 1.0812,               0.001503,               0.001503,               0.001503
                    254,                0.63223,                0.34449,                0.93401,                0.98929,                      1,                0.99312,                0.81074,                0.89129,                0.35657,                 1.1018,               0.001501,               0.001501,               0.001501
                    255,                 0.6404,                0.34427,                0.94388,                0.98582,                      1,                0.99288,                0.79587,                0.95195,                0.36517,                  1.129,              0.0014991,              0.0014991,              0.0014991
                    256,                0.62964,                0.34077,                0.94291,                0.99324,                 0.9999,                0.99258,                 0.8033,                0.90946,                0.34982,                 1.1114,              0.0014971,              0.0014971,              0.0014971
                    257,                0.64031,                 0.3507,                0.93405,                0.98925,                      1,                0.99241,                0.80105,                0.88763,                0.35767,                 1.1058,              0.0014951,              0.0014951,              0.0014951
                    258,                0.62305,                0.34359,                0.93578,                0.99264,                      1,                0.99244,                0.80036,                0.91086,                0.36929,                 1.1252,              0.0014931,              0.0014931,              0.0014931
                    259,                0.64111,                 0.3425,                0.95501,                 0.9929,                      1,                0.99284,                0.78977,                0.97933,                0.38474,                 1.1506,              0.0014911,              0.0014911,              0.0014911
                    260,                 0.6372,                 0.3406,                0.94405,                0.99316,                      1,                0.99305,                0.79885,                0.94476,                 0.3791,                 1.1435,              0.0014892,              0.0014892,              0.0014892
                    261,                0.61462,                0.33615,                0.94057,                0.98952,                      1,                0.99301,                0.80348,                0.90263,                0.37156,                 1.1139,              0.0014872,              0.0014872,              0.0014872
                    262,                 0.6114,                0.33684,                0.92389,                0.98986,                0.99598,                0.99317,                0.80183,                0.86951,                0.37564,                 1.1022,              0.0014852,              0.0014852,              0.0014852
                    263,                0.64929,                0.35361,                 0.9493,                0.98988,                0.99773,                0.99353,                0.80339,                0.92145,                0.38265,                 1.1051,              0.0014832,              0.0014832,              0.0014832
                    264,                0.64898,                0.35419,                0.93385,                0.99296,                      1,                0.99379,                0.79769,                0.94011,                0.36448,                 1.1058,              0.0014812,              0.0014812,              0.0014812
                    265,                0.61991,                0.33862,                0.94686,                0.99285,                      1,                0.99407,                0.78899,                0.96569,                0.37601,                 1.1272,              0.0014793,              0.0014793,              0.0014793
                    266,                0.64305,                0.35351,                0.94211,                0.98326,                0.99921,                0.99466,                0.80134,                0.91118,                0.39725,                  1.102,              0.0014773,              0.0014773,              0.0014773
                    267,                0.62474,                0.34239,                0.94851,                0.97559,                      1,                0.99421,                0.79444,                0.91314,                0.39689,                 1.1369,              0.0014753,              0.0014753,              0.0014753
                    268,                0.63753,                 0.3374,                0.93593,                0.97994,                      1,                0.99282,                0.79156,                 0.8896,                0.38935,                 1.1215,              0.0014733,              0.0014733,              0.0014733
                    269,                0.62837,                0.34018,                0.93944,                0.98636,                      1,                0.99302,                 0.7864,                0.89603,                0.37568,                 1.1317,              0.0014713,              0.0014713,              0.0014713
                    270,                0.63155,                 0.3436,                0.93188,                0.98938,                      1,                0.99363,                0.77292,                0.93952,                0.38753,                 1.1373,              0.0014694,              0.0014694,              0.0014694
                    271,                0.61659,                0.33456,                0.92922,                0.98857,                 0.9966,                0.99381,                0.78242,                0.93616,                0.39759,                 1.1263,              0.0014674,              0.0014674,              0.0014674
                    272,                0.61517,                0.32863,                0.92894,                0.98988,                      1,                0.99414,                0.79476,                0.93495,                0.39632,                 1.1298,              0.0014654,              0.0014654,              0.0014654
                    273,                 0.6034,                0.32535,                0.92992,                 0.9899,                0.99961,                0.99385,                0.80288,                0.91705,                0.37956,                 1.1217,              0.0014634,              0.0014634,              0.0014634
                    274,                0.60057,                0.32368,                0.93959,                0.99602,                 0.9966,                0.99497,                0.80087,                0.91175,                0.37865,                 1.1355,              0.0014614,              0.0014614,              0.0014614
                    275,                0.62692,                0.33316,                0.94382,                0.99127,                 0.9966,                0.99476,                0.79318,                0.92408,                0.38765,                 1.1465,              0.0014595,              0.0014595,              0.0014595
                    276,                0.62594,                 0.3368,                 0.9395,                0.99155,                 0.9966,                0.99434,                0.78244,                0.91873,                0.39316,                 1.1408,              0.0014575,              0.0014575,              0.0014575
                    277,                0.61203,                0.33764,                0.92512,                0.98989,                      1,                0.99308,                0.78917,                0.89585,                 0.3641,                 1.1256,              0.0014555,              0.0014555,              0.0014555
                    278,                0.62057,                0.33541,                0.94112,                0.99324,                 0.9996,                0.99346,                0.79828,                 0.8957,                0.35573,                 1.1149,              0.0014535,              0.0014535,              0.0014535
                    279,                0.62783,                 0.3345,                 0.9421,                0.99324,                0.99969,                0.99409,                0.80498,                0.92802,                0.37003,                 1.1039,              0.0014515,              0.0014515,              0.0014515
                    280,                0.62526,                0.33464,                0.93189,                  0.983,                 0.9966,                0.99191,                0.80374,                 0.9023,                0.36233,                 1.0907,              0.0014496,              0.0014496,              0.0014496
                    281,                 0.6244,                 0.3318,                0.93072,                0.98133,                 0.9966,                0.99318,                0.81077,                0.87602,                0.37688,                 1.0866,              0.0014476,              0.0014476,              0.0014476
                    282,                0.62656,                 0.3495,                0.92785,                0.99243,                      1,                0.99384,                0.81485,                0.90138,                0.36625,                 1.0927,              0.0014456,              0.0014456,              0.0014456
                    283,                0.62009,                0.33782,                 0.9423,                0.98979,                      1,                0.99393,                0.81031,                0.94429,                0.36517,                 1.1004,              0.0014436,              0.0014436,              0.0014436
                    284,                0.60886,                0.33086,                0.92811,                0.99289,                 0.9966,                0.99486,                0.80617,                0.97128,                0.36675,                 1.1124,              0.0014416,              0.0014416,              0.0014416
                    285,                0.62162,                 0.3351,                0.93424,                 0.9899,                0.99988,                0.99483,                0.79388,                0.98604,                0.36412,                 1.1136,              0.0014397,              0.0014397,              0.0014397
                    286,                0.61605,                0.33196,                0.92926,                0.98634,                      1,                0.99434,                0.80368,                0.96443,                0.36963,                  1.119,              0.0014377,              0.0014377,              0.0014377
                    287,                0.59112,                0.32526,                0.92735,                0.98681,                 0.9966,                0.99323,                0.79842,                0.97935,                0.38254,                 1.1356,              0.0014357,              0.0014357,              0.0014357
                    288,                0.62083,                0.32875,                0.92885,                0.98934,                      1,                 0.9937,                0.78427,                0.97425,                0.37725,                 1.1424,              0.0014337,              0.0014337,              0.0014337
                    289,                 0.6005,                0.33056,                0.93093,                0.98127,                      1,                 0.9935,                0.78139,                0.97435,                0.40454,                 1.1507,              0.0014317,              0.0014317,              0.0014317
                    290,                 0.5983,                0.33303,                0.92655,                0.98197,                      1,                0.99346,                0.78567,                0.94619,                0.39461,                 1.1329,              0.0014298,              0.0014298,              0.0014298
                    291,                0.61847,                0.33993,                0.93902,                0.99242,                      1,                0.99385,                0.79662,                0.88836,                0.35984,                 1.1165,              0.0014278,              0.0014278,              0.0014278
                    292,                0.61831,                0.35373,                0.94301,                0.99265,                      1,                0.99435,                0.80258,                0.92165,                0.35578,                 1.1056,              0.0014258,              0.0014258,              0.0014258
                    293,                0.61786,                0.32855,                0.93748,                0.99302,                      1,                0.99361,                 0.8103,                0.88891,                0.35949,                 1.0971,              0.0014238,              0.0014238,              0.0014238
                    294,                0.59955,                0.32713,                0.92476,                0.99202,                      1,                0.99334,                0.80926,                0.92452,                 0.3745,                 1.1107,              0.0014218,              0.0014218,              0.0014218
                    295,                0.60246,                0.33158,                0.93507,                0.99513,                      1,                0.99456,                0.80692,                0.90656,                0.36537,                 1.1165,              0.0014199,              0.0014199,              0.0014199
                    296,                0.58053,                0.32171,                0.93372,                  0.993,                      1,                0.99441,                0.79726,                0.91695,                0.36225,                 1.1264,              0.0014179,              0.0014179,              0.0014179
                    297,                0.58895,                0.32355,                0.91388,                  0.993,                      1,                0.99371,                0.77974,                0.89598,                0.36111,                 1.1122,              0.0014159,              0.0014159,              0.0014159
                    298,                 0.6129,                0.32737,                0.94662,                  0.993,                      1,                0.99338,                0.78552,                0.91772,                0.36998,                 1.1233,              0.0014139,              0.0014139,              0.0014139
                    299,                0.62824,                0.34358,                0.93939,                0.99265,                      1,                0.99296,                0.79119,                0.91614,                0.37449,                 1.1339,              0.0014119,              0.0014119,              0.0014119
                    300,                0.63107,                0.33502,                0.95071,                0.97971,                0.98532,                 0.9882,                0.77347,                0.88062,                0.37615,                 1.1512,                0.00141,                0.00141,                0.00141
                    301,                0.59975,                0.33299,                0.92492,                0.98621,                 0.9932,                0.99356,                0.77759,                0.88301,                0.38514,                 1.1278,               0.001408,               0.001408,               0.001408
                    302,                 0.5923,                0.32405,                0.92074,                0.98961,                 0.9966,                0.99434,                0.78843,                0.90571,                0.36962,                  1.127,               0.001406,               0.001406,               0.001406
                    303,                0.60071,                0.33204,                0.92109,                0.98668,                 0.9966,                0.99438,                0.78439,                0.91778,                0.38328,                 1.1184,               0.001404,               0.001404,               0.001404
                    304,                0.59696,                0.32183,                0.93837,                0.98287,                      1,                 0.9941,                 0.7923,                0.94129,                0.39678,                  1.156,               0.001402,               0.001402,               0.001402
                    305,                0.59305,                0.31989,                0.91649,                0.98634,                 0.9966,                0.99421,                0.79075,                0.91099,                0.38776,                 1.1438,              0.0014001,              0.0014001,              0.0014001
                    306,                0.57737,                0.31798,                0.91665,                0.98989,                0.99945,                0.99427,                0.79041,                0.89634,                0.37107,                 1.1181,              0.0013981,              0.0013981,              0.0013981
                    307,                0.57752,                0.31897,                0.91645,                 0.9899,                0.99984,                0.99428,                0.79904,                0.90788,                0.37206,                 1.1242,              0.0013961,              0.0013961,              0.0013961
                    308,                0.59305,                0.32471,                0.92248,                0.99661,                0.99968,                0.99415,                0.81128,                0.89733,                 0.3612,                 1.1132,              0.0013941,              0.0013941,              0.0013941
                    309,                0.60642,                 0.3339,                0.92249,                0.99324,                0.99976,                0.99402,                0.80581,                0.87945,                0.35136,                 1.1142,              0.0013921,              0.0013921,              0.0013921
                    310,                0.60265,                0.32507,                0.94515,                0.99636,                 0.9966,                0.99459,                0.77625,                0.99646,                0.37011,                  1.148,              0.0013902,              0.0013902,              0.0013902
                    311,                0.64201,                0.33322,                 0.9264,                 0.9946,                 0.9966,                0.99459,                0.77008,                 1.0023,                0.37914,                   1.14,              0.0013882,              0.0013882,              0.0013882
                    312,                0.62633,                0.33488,                0.94555,                0.99167,                 0.9966,                0.99395,                0.78841,                0.89358,                0.35193,                 1.1337,              0.0013862,              0.0013862,              0.0013862
                    313,                0.65002,                0.34006,                0.94703,                0.98847,                      1,                0.99372,                0.80651,                 0.8955,                0.35709,                 1.1128,              0.0013842,              0.0013842,              0.0013842
                    314,                0.60058,                0.32772,                0.93216,                 0.9894,                 0.9966,                0.99123,                0.79904,                  0.911,                0.34436,                 1.1127,              0.0013822,              0.0013822,              0.0013822
                    315,                0.60607,                0.32772,                0.92115,                0.98467,                 0.9966,                0.99332,                0.80498,                0.85101,                0.35118,                 1.1074,              0.0013803,              0.0013803,              0.0013803
