                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    273,                0.30254,                0.30471,                0.94904,                0.92844,                 0.8125,                0.87796,                0.81668,                0.44101,                0.64668,                0.97048,              0.0014614,              0.0014614,              0.0014614
                    274,                0.28547,                0.26171,                0.92145,                0.99649,                      1,                  0.995,                0.92569,                0.33472,                0.28492,                0.86243,              0.0014595,              0.0014595,              0.0014595
                    275,                 0.2961,                0.26401,                0.93393,                0.99587,                      1,                  0.995,                0.93231,                0.32679,                0.27303,                0.84534,              0.0014575,              0.0014575,              0.0014575
                    276,                0.29732,                0.26375,                0.93279,                0.99414,                      1,                  0.995,                0.98898,                0.28295,                0.21682,                0.80253,              0.0014555,              0.0014555,              0.0014555
                    277,                0.29934,                0.29899,                0.96771,                0.99588,                      1,                  0.995,                0.98705,                0.27208,                0.20126,                0.79498,              0.0014535,              0.0014535,              0.0014535
                    278,                0.32407,                0.24969,                0.94091,                0.99661,                      1,                  0.995,                0.96426,                0.29724,                0.20706,                 0.8132,              0.0014515,              0.0014515,              0.0014515
                    279,                0.31962,                0.26894,                0.95204,                0.99659,                      1,                  0.995,                0.94925,                0.31221,                0.21451,                0.81872,              0.0014496,              0.0014496,              0.0014496
                    280,                0.30231,                0.29197,                0.94549,                0.99666,                      1,                  0.995,                0.95219,                0.31213,                0.22536,                0.82004,              0.0014476,              0.0014476,              0.0014476
                    281,                0.27504,                0.25264,                0.93615,                0.99676,                      1,                  0.995,                 0.9645,                0.30793,                0.21217,                0.81999,              0.0014456,              0.0014456,              0.0014456
                    282,                0.28676,                0.24359,                0.92923,                0.99704,                      1,                  0.995,                0.98363,                0.29224,                0.20548,                0.81247,              0.0014436,              0.0014436,              0.0014436
                    283,                0.29435,                0.28216,                0.92006,                0.99732,                      1,                  0.995,                0.97688,                0.29803,                0.20212,                  0.821,              0.0014416,              0.0014416,              0.0014416
                    284,                0.27286,                0.23586,                0.91897,                0.99767,                      1,                  0.995,                0.98363,                0.31135,                0.22345,                0.83616,              0.0014397,              0.0014397,              0.0014397
                    285,                0.30763,                0.28077,                0.93154,                0.99766,                      1,                  0.995,                0.97773,                0.31668,                0.23145,                0.83547,              0.0014377,              0.0014377,              0.0014377
                    286,                0.27251,                0.23466,                0.91429,                0.99746,                      1,                  0.995,                0.98345,                0.31105,                0.27319,                0.82049,              0.0014357,              0.0014357,              0.0014357
                    287,                0.27215,                0.24241,                   0.94,                0.99741,                      1,                  0.995,                0.96879,                0.31385,                0.24215,                0.81623,              0.0014337,              0.0014337,              0.0014337
                    288,                0.31333,                0.26556,                0.95981,                0.99694,                      1,                  0.995,                0.95417,                0.34124,                0.24898,                0.84529,              0.0014317,              0.0014317,              0.0014317
                    289,                0.30673,                  0.259,                0.95566,                0.99638,                      1,                  0.995,                0.94843,                0.34439,                0.26749,                0.84913,              0.0014298,              0.0014298,              0.0014298
                    290,                0.30834,                0.26104,                0.94188,                0.99113,                      1,                  0.995,                0.94648,                0.31226,                0.27011,                 0.8465,              0.0014278,              0.0014278,              0.0014278
                    291,                0.29986,                0.26451,                0.92926,                0.99594,                      1,                  0.995,                0.96354,                0.29972,                0.23503,                0.82771,              0.0014258,              0.0014258,              0.0014258
                    292,                0.29927,                0.25615,                0.94447,                 0.9974,                      1,                  0.995,                0.95794,                0.32757,                0.25764,                0.83134,              0.0014238,              0.0014238,              0.0014238
                    293,                0.28153,                 0.2429,                0.93446,                0.99752,                      1,                  0.995,                0.97633,                0.32587,                0.24436,                0.83687,              0.0014218,              0.0014218,              0.0014218
                    294,                0.30995,                0.28882,                0.93154,                0.99658,                      1,                  0.995,                0.95541,                0.34021,                0.22563,                0.85761,              0.0014199,              0.0014199,              0.0014199
                    295,                0.30129,                0.27916,                0.93288,                0.99636,                      1,                  0.995,                0.94956,                0.35535,                0.22979,                0.87313,              0.0014179,              0.0014179,              0.0014179
                    296,                0.29771,                 0.2509,                0.93089,                0.99673,                      1,                  0.995,                0.95423,                0.34953,                0.21424,                0.86677,              0.0014159,              0.0014159,              0.0014159
                    297,                0.28032,                0.24907,                0.93139,                  0.997,                      1,                  0.995,                 0.9608,                0.32488,                0.21041,                 0.8442,              0.0014139,              0.0014139,              0.0014139
                    298,                0.28935,                0.24466,                0.92606,                0.99681,                      1,                  0.995,                0.97911,                0.29732,                0.20965,                0.81955,              0.0014119,              0.0014119,              0.0014119
                    299,                0.28826,                0.24732,                0.93836,                0.99676,                      1,                  0.995,                0.97323,                0.30929,                0.23206,                0.82607,                0.00141,                0.00141,                0.00141
                    300,                0.28993,                0.26692,                0.95272,                 0.9965,                      1,                  0.995,                0.96278,                0.30832,                0.20733,                0.81865,               0.001408,               0.001408,               0.001408
                    301,                0.26021,                0.24426,                0.91392,                0.99643,                      1,                  0.995,                0.97472,                0.28774,                0.19435,                0.80335,               0.001406,               0.001406,               0.001406
                    302,                0.28119,                0.25408,                0.95083,                0.99579,                      1,                  0.995,                0.97738,                0.25719,                0.18128,                0.78698,               0.001404,               0.001404,               0.001404
                    303,                0.32234,                0.28536,                0.94614,                0.99547,                      1,                  0.995,                0.97724,                0.26065,                0.18852,                0.78721,               0.001402,               0.001402,               0.001402
                    304,                  0.309,                0.26887,                0.93522,                 0.9966,                      1,                  0.995,                0.96702,                0.28097,                0.19753,                0.79564,              0.0014001,              0.0014001,              0.0014001
                    305,                0.26435,                0.24564,                0.92518,                0.99644,                      1,                  0.995,                0.95541,                0.30007,                0.21241,                0.80295,              0.0013981,              0.0013981,              0.0013981
                    306,                0.27277,                0.23763,                0.91875,                0.99628,                      1,                  0.995,                0.94402,                0.35571,                 0.2272,                0.82812,              0.0013961,              0.0013961,              0.0013961
                    307,                0.28632,                0.26816,                0.94896,                0.99657,                      1,                  0.995,                0.95247,                  0.366,                0.22294,                0.83812,              0.0013941,              0.0013941,              0.0013941
                    308,                0.27876,                0.24665,                0.94105,                0.99662,                      1,                  0.995,                0.94069,                0.37182,                0.22219,                0.85086,              0.0013921,              0.0013921,              0.0013921
                    309,                0.25439,                0.21709,                 0.9083,                0.99629,                      1,                  0.995,                0.91938,                0.36835,                0.22709,                0.84571,              0.0013902,              0.0013902,              0.0013902
                    310,                0.27045,                0.25542,                0.94587,                0.99493,                      1,                  0.995,                0.88981,                0.37439,                0.28203,                0.84868,              0.0013882,              0.0013882,              0.0013882
                    311,                0.26219,                0.21914,                0.91868,                 0.9957,                      1,                  0.995,                0.88873,                0.36706,                0.30102,                0.84784,              0.0013862,              0.0013862,              0.0013862
                    312,                0.27799,                0.23827,                0.94525,                 0.9965,                      1,                  0.995,                0.94135,                0.33067,                 0.2402,                0.82987,              0.0013842,              0.0013842,              0.0013842
                    313,                0.27941,                0.24259,                0.93433,                0.99665,                      1,                  0.995,                0.94985,                0.32221,                 0.2345,                0.82759,              0.0013822,              0.0013822,              0.0013822
                    314,                0.26912,                0.24097,                0.92921,                0.99681,                      1,                  0.995,                0.94628,                0.34129,                0.25042,                0.83696,              0.0013803,              0.0013803,              0.0013803
                    315,                0.26243,                0.22981,                0.94326,                0.99674,                      1,                  0.995,                0.95539,                0.33944,                0.27826,                0.83281,              0.0013783,              0.0013783,              0.0013783
                    316,                 0.2911,                 0.2373,                0.92862,                0.99563,                      1,                  0.995,                0.94558,                0.34647,                0.26095,                0.83327,              0.0013763,              0.0013763,              0.0013763
                    317,                0.29972,                0.26342,                0.95512,                0.99514,                      1,                  0.995,                0.96297,                0.33956,                0.23387,                0.84014,              0.0013743,              0.0013743,              0.0013743
                    318,                0.27623,                0.23261,                 0.9396,                 0.9954,                      1,                  0.995,                0.97616,                0.32605,                0.21579,                0.83156,              0.0013723,              0.0013723,              0.0013723
                    319,                0.28197,                0.25805,                0.92093,                 0.9958,                      1,                  0.995,                0.97646,                0.32544,                 0.2118,                0.82878,              0.0013704,              0.0013704,              0.0013704
                    320,                0.29769,                0.26893,                0.92723,                 0.9963,                      1,                  0.995,                0.94599,                0.33138,                 0.2159,                0.83738,              0.0013684,              0.0013684,              0.0013684
                    321,                0.26168,                0.25564,                0.92611,                0.99656,                      1,                  0.995,                 0.9321,                0.33806,                0.20641,                0.84702,              0.0013664,              0.0013664,              0.0013664
                    322,                0.28502,                0.26287,                0.94302,                0.99668,                      1,                  0.995,                0.95579,                0.33756,                0.21624,                0.84784,              0.0013644,              0.0013644,              0.0013644
                    323,                0.27498,                0.25699,                0.94045,                0.99671,                      1,                  0.995,                0.95002,                0.32997,                0.20923,                0.84033,              0.0013624,              0.0013624,              0.0013624
                    324,                0.28969,                0.25897,                0.94403,                0.99695,                      1,                  0.995,                0.96214,                 0.3374,                0.23266,                0.84051,              0.0013605,              0.0013605,              0.0013605
                    325,                0.26983,                0.22365,                0.93205,                0.99674,                      1,                  0.995,                0.92918,                0.33759,                0.23745,                0.83582,              0.0013585,              0.0013585,              0.0013585
                    326,                0.27165,                 0.2514,                0.92773,                0.99708,                      1,                  0.995,                0.93574,                 0.3286,                0.25113,                0.82833,              0.0013565,              0.0013565,              0.0013565
                    327,                0.29009,                0.24631,                0.92216,                0.99665,                      1,                  0.995,                0.95393,                 0.3141,                0.23171,                0.81774,              0.0013545,              0.0013545,              0.0013545
                    328,                0.25215,                0.23503,                0.91291,                0.99682,                      1,                  0.995,                0.96928,                0.28507,                0.19623,                0.79326,              0.0013525,              0.0013525,              0.0013525
                    329,                0.26274,                0.23526,                0.92037,                0.99671,                      1,                  0.995,                0.96977,                0.27745,                0.21136,                0.79206,              0.0013506,              0.0013506,              0.0013506
                    330,                0.27999,                0.26263,                0.92998,                0.99699,                      1,                  0.995,                0.97841,                0.27549,                 0.1996,                0.79489,              0.0013486,              0.0013486,              0.0013486
                    331,                0.26483,                 0.2248,                0.92049,                0.99699,                      1,                  0.995,                0.97073,                0.27992,                0.19769,                0.79762,              0.0013466,              0.0013466,              0.0013466
                    332,                 0.2577,                0.23982,                0.92168,                0.99675,                      1,                  0.995,                0.96536,                0.28768,                0.20709,                0.80658,              0.0013446,              0.0013446,              0.0013446
                    333,                0.27243,                0.22522,                0.89683,                0.99664,                      1,                  0.995,                0.97402,                0.28457,                0.21657,                0.80469,              0.0013426,              0.0013426,              0.0013426
                    334,                0.26784,                0.24269,                0.91214,                0.99668,                      1,                  0.995,                 0.9792,                0.28231,                0.21185,                0.79563,              0.0013407,              0.0013407,              0.0013407
                    335,                0.27632,                0.24211,                0.93379,                0.99657,                      1,                  0.995,                0.97982,                0.27222,                0.19804,                0.78883,              0.0013387,              0.0013387,              0.0013387
                    336,                0.28247,                0.24441,                0.92302,                0.99614,                      1,                  0.995,                0.98409,                0.29642,                0.21615,                0.80045,              0.0013367,              0.0013367,              0.0013367
                    337,                0.26332,                0.23692,                0.93399,                0.99604,                      1,                  0.995,                0.97411,                0.30764,                 0.2418,                0.80297,              0.0013347,              0.0013347,              0.0013347
                    338,                0.27667,                0.24787,                0.95412,                0.99604,                      1,                  0.995,                0.95606,                0.29067,                0.26019,                 0.7941,              0.0013327,              0.0013327,              0.0013327
                    339,                0.26368,                0.22519,                0.92445,                0.99533,                      1,                  0.995,                0.98122,                0.28519,                0.23086,                0.79544,              0.0013308,              0.0013308,              0.0013308
                    340,                0.27207,                0.24735,                0.91943,                0.99675,                      1,                  0.995,                0.97574,                0.29357,                0.20657,                0.80651,              0.0013288,              0.0013288,              0.0013288
                    341,                0.27311,                0.23763,                0.91919,                0.99679,                      1,                  0.995,                0.97134,                0.30478,                0.21752,                0.81593,              0.0013268,              0.0013268,              0.0013268
                    342,                0.25607,                0.23699,                 0.9291,                0.99686,                      1,                  0.995,                0.97787,                0.30017,                0.21472,                0.81283,              0.0013248,              0.0013248,              0.0013248
                    343,                 0.2536,                0.23417,                0.92641,                0.99688,                      1,                  0.995,                0.96977,                0.28705,                0.19148,                0.79988,              0.0013228,              0.0013228,              0.0013228
                    344,                0.26633,                0.24099,                 0.9339,                0.99689,                      1,                  0.995,                0.98716,                0.29015,                0.18822,                0.79613,              0.0013209,              0.0013209,              0.0013209
                    345,                0.25365,                0.22716,                0.90799,                 0.9968,                      1,                  0.995,                0.97604,                0.28426,                0.17569,                0.79424,              0.0013189,              0.0013189,              0.0013189
                    346,                0.27527,                0.23682,                0.92454,                0.99669,                      1,                  0.995,                0.98265,                0.26145,                0.16729,                0.78772,              0.0013169,              0.0013169,              0.0013169
                    347,                0.24397,                0.21471,                0.89652,                0.99665,                      1,                  0.995,                0.98243,                0.26894,                0.17463,                0.79241,              0.0013149,              0.0013149,              0.0013149
                    348,                0.23978,                 0.2284,                0.91496,                0.99654,                      1,                  0.995,                0.97526,                0.28154,                0.22305,                0.80781,              0.0013129,              0.0013129,              0.0013129
                    349,                0.28832,                0.27555,                0.95959,                0.99657,                      1,                  0.995,                0.97127,                0.29288,                0.22617,                0.81279,               0.001311,               0.001311,               0.001311
                    350,                0.23717,                0.22816,                 0.8908,                0.98651,                      1,                  0.995,                0.94722,                 0.2779,                 0.2211,                0.81028,               0.001309,               0.001309,               0.001309
                    351,                0.25848,                0.24401,                0.92858,                0.93926,                      1,                  0.995,                 0.9359,                0.29383,                0.25843,                0.82004,               0.001307,               0.001307,               0.001307
                    352,                0.28396,                0.24981,                0.94158,                0.99674,                      1,                  0.995,                0.95468,                0.30661,                0.24769,                0.81369,               0.001305,               0.001305,               0.001305
                    353,                0.25547,                0.23989,                0.91377,                0.99664,                      1,                  0.995,                0.96491,                0.30608,                 0.2297,                0.80719,               0.001303,               0.001303,               0.001303
                    354,                0.25824,                0.22472,                0.91665,                0.99671,                      1,                  0.995,                0.94747,                 0.3058,                0.21029,                0.80437,              0.0013011,              0.0013011,              0.0013011
                    355,                0.25182,                0.23808,                0.89397,                0.99667,                      1,                  0.995,                0.95519,                 0.2964,                0.19398,                0.79911,              0.0012991,              0.0012991,              0.0012991
                    356,                0.27462,                 0.2308,                 0.9266,                0.99648,                      1,                  0.995,                 0.9715,                0.29131,                0.18385,                0.80845,              0.0012971,              0.0012971,              0.0012971
                    357,                0.26807,                0.23404,                0.92861,                0.99652,                      1,                  0.995,                0.97284,                0.29666,                0.20058,                0.82795,              0.0012951,              0.0012951,              0.0012951
                    358,                0.25668,                0.26183,                0.91568,                0.99659,                      1,                  0.995,                0.95868,                0.31786,                0.20253,                0.86606,              0.0012931,              0.0012931,              0.0012931
                    359,                  0.257,                0.22938,                0.92927,                0.99668,                      1,                  0.995,                0.95026,                0.31792,                0.20986,                0.86212,              0.0012912,              0.0012912,              0.0012912
                    360,                0.26607,                0.23589,                0.92773,                0.99676,                      1,                  0.995,                0.96036,                0.31656,                0.20249,                0.83486,              0.0012892,              0.0012892,              0.0012892
                    361,                0.25036,                0.21699,                0.92164,                0.99671,                      1,                  0.995,                0.96514,                0.30141,                0.19797,                0.81554,              0.0012872,              0.0012872,              0.0012872
                    362,                0.24337,                0.23875,                0.90556,                0.99674,                      1,                  0.995,                0.97404,                0.27262,                0.19285,                0.78585,              0.0012852,              0.0012852,              0.0012852
                    363,                0.27083,                0.22868,                0.91802,                0.99676,                      1,                  0.995,                0.98482,                0.27517,                0.19048,                0.78054,              0.0012832,              0.0012832,              0.0012832
                    364,                0.25746,                0.22281,                0.92447,                0.99676,                      1,                  0.995,                0.96788,                0.28764,                0.18552,                0.78986,              0.0012813,              0.0012813,              0.0012813
                    365,                0.25949,                0.22833,                 0.9361,                0.99687,                      1,                  0.995,                0.97472,                 0.2911,                0.18025,                0.79673,              0.0012793,              0.0012793,              0.0012793
                    366,                 0.2596,                0.23309,                0.92409,                0.99636,                      1,                  0.995,                0.96146,                0.26841,                0.18824,                0.80354,              0.0012773,              0.0012773,              0.0012773
                    367,                0.23983,                0.22101,                0.92296,                0.99632,                      1,                  0.995,                0.97715,                0.24592,                0.17876,                0.80631,              0.0012753,              0.0012753,              0.0012753
                    368,                0.25474,                0.24622,                0.90298,                0.99664,                      1,                  0.995,                0.97811,                0.25662,                0.19154,                0.81966,              0.0012733,              0.0012733,              0.0012733
                    369,                 0.2711,                0.24445,                0.93937,                0.99659,                      1,                  0.995,                0.97241,                0.26933,                0.20041,                0.82418,              0.0012714,              0.0012714,              0.0012714
                    370,                0.28504,                0.24191,                0.92381,                0.99657,                      1,                  0.995,                0.94472,                0.30743,                 0.2477,                0.83195,              0.0012694,              0.0012694,              0.0012694
                    371,                0.27083,                0.23234,                0.93011,                0.99658,                      1,                  0.995,                0.96272,                0.29102,                0.21949,                 0.8157,              0.0012674,              0.0012674,              0.0012674
                    372,                0.28007,                0.26758,                0.94498,                0.99677,                      1,                  0.995,                0.98968,                0.25856,                 0.1974,                0.78788,              0.0012654,              0.0012654,              0.0012654
                    373,                0.27922,                0.23867,                0.93528,                 0.9968,                      1,                  0.995,                0.98975,                0.26821,                0.19493,                0.78549,              0.0012634,              0.0012634,              0.0012634
                    374,                0.26185,                0.24454,                0.92522,                0.99671,                      1,                  0.995,                0.98697,                0.27826,                0.19436,                0.79494,              0.0012615,              0.0012615,              0.0012615
                    375,                0.28527,                0.25399,                0.93829,                0.99675,                      1,                  0.995,                0.98176,                 0.2918,                 0.2027,                 0.8082,              0.0012595,              0.0012595,              0.0012595
                    376,                 0.2414,                0.22058,                0.93055,                0.99672,                      1,                  0.995,                0.97114,                0.28583,                    0.2,                0.81519,              0.0012575,              0.0012575,              0.0012575
                    377,                0.29877,                0.29571,                0.96209,                0.99675,                      1,                  0.995,                0.96528,                0.27322,                0.20403,                0.80077,              0.0012555,              0.0012555,              0.0012555
                    378,                0.26275,                0.22973,                 0.9272,                0.99674,                      1,                  0.995,                0.97738,                0.27101,                0.20418,                0.79315,              0.0012535,              0.0012535,              0.0012535
                    379,                0.24984,                0.21754,                0.92308,                0.99676,                      1,                  0.995,                0.97719,                0.27998,                0.20092,                0.80164,              0.0012516,              0.0012516,              0.0012516
                    380,                0.25279,                0.23132,                0.93547,                0.99679,                      1,                  0.995,                0.98503,                0.28837,                0.19527,                 0.8114,              0.0012496,              0.0012496,              0.0012496
                    381,                0.27873,                0.22903,                0.92359,                0.99674,                      1,                  0.995,                0.98503,                0.28594,                0.20695,                0.80695,              0.0012476,              0.0012476,              0.0012476
                    382,                0.26975,                0.24958,                0.90804,                0.99662,                      1,                  0.995,                0.98482,                0.27413,                0.19858,                0.80018,              0.0012456,              0.0012456,              0.0012456
                    383,                 0.2714,                0.24692,                0.93728,                0.99644,                      1,                  0.995,                0.98362,                0.26612,                0.19761,                0.79388,              0.0012436,              0.0012436,              0.0012436
                    384,                0.28135,                0.23209,                 0.9285,                0.99613,                      1,                  0.995,                0.98356,                0.25412,                0.18549,                0.78364,              0.0012417,              0.0012417,              0.0012417
                    385,                0.23519,                0.22671,                0.90865,                0.99619,                      1,                  0.995,                0.98345,                0.25778,                0.18897,                0.78468,              0.0012397,              0.0012397,              0.0012397
                    386,                0.29073,                0.24408,                0.92993,                0.99627,                      1,                  0.995,                0.98376,                0.26258,                 0.1963,                0.78506,              0.0012377,              0.0012377,              0.0012377
                    387,                 0.2428,                0.22083,                0.90088,                0.99645,                      1,                  0.995,                0.98494,                0.25983,                0.19088,                 0.7834,              0.0012357,              0.0012357,              0.0012357
                    388,                0.25551,                0.24179,                0.92668,                0.99598,                      1,                  0.995,                0.97889,                0.25633,                0.18527,                  0.778,              0.0012337,              0.0012337,              0.0012337
                    389,                 0.2522,                0.22486,                0.90299,                0.99573,                      1,                  0.995,                0.97871,                0.26506,                0.19967,                0.78136,              0.0012318,              0.0012318,              0.0012318
                    390,                0.23921,                0.25055,                0.93714,                 0.9961,                      1,                  0.995,                0.97279,                0.26646,                0.19719,                0.78396,              0.0012298,              0.0012298,              0.0012298
                    391,                0.26715,                 0.2589,                0.92775,                0.99645,                      1,                  0.995,                0.98499,                0.25738,                 0.1888,                0.77791,              0.0012278,              0.0012278,              0.0012278
                    392,                0.26371,                0.22669,                0.92184,                0.99658,                      1,                  0.995,                0.98536,                0.24402,                0.18512,                 0.7727,              0.0012258,              0.0012258,              0.0012258
                    393,                 0.2522,                0.22696,                0.92637,                0.99656,                      1,                  0.995,                0.98543,                0.24566,                0.19697,                 0.7773,              0.0012238,              0.0012238,              0.0012238
                    394,                0.25143,                0.25624,                0.94417,                 0.9965,                      1,                  0.995,                0.98336,                0.24242,                0.17811,                0.77763,              0.0012219,              0.0012219,              0.0012219
                    395,                0.25841,                 0.2292,                0.93536,                 0.9965,                      1,                  0.995,                0.98983,                0.23659,                0.17106,                0.77352,              0.0012199,              0.0012199,              0.0012199
                    396,                0.22967,                0.23303,                0.91945,                0.99665,                      1,                  0.995,                0.98478,                0.24356,                0.17231,                 0.7781,              0.0012179,              0.0012179,              0.0012179
                    397,                0.26798,                0.22268,                0.91657,                0.99664,                      1,                  0.995,                0.98425,                0.24757,                0.16932,                0.78095,              0.0012159,              0.0012159,              0.0012159
                    398,                0.26335,                0.23807,                0.91263,                0.99677,                      1,                  0.995,                0.96568,                0.31795,                0.22214,                0.83127,              0.0012139,              0.0012139,              0.0012139
                    399,                0.25912,                0.22795,                0.91451,                0.99657,                      1,                  0.995,                0.93266,                0.38048,                0.27695,                 0.8766,               0.001212,               0.001212,               0.001212
                    400,                0.22947,                0.21605,                0.89008,                0.99663,                      1,                  0.995,                0.88325,                0.48824,                0.31098,                0.94905,                0.00121,                0.00121,                0.00121
                    401,                  0.256,                0.25154,                 0.9238,                0.99672,                      1,                  0.995,                0.90792,                0.40602,                0.27011,                0.88588,               0.001208,               0.001208,               0.001208
                    402,                0.30399,                0.23579,                0.93993,                0.99673,                      1,                  0.995,                0.96919,                0.26594,                0.18124,                0.78789,               0.001206,               0.001206,               0.001206
                    403,                0.25588,                0.22067,                0.93409,                0.99683,                      1,                  0.995,                0.97565,                0.24995,                 0.1565,                0.77526,               0.001204,               0.001204,               0.001204
                    404,                0.27018,                0.24641,                0.94362,                0.99684,                      1,                  0.995,                0.98348,                0.27074,                0.17866,                0.78784,              0.0012021,              0.0012021,              0.0012021
                    405,                0.27208,                0.21559,                0.91742,                0.99683,                      1,                  0.995,                0.96803,                0.28917,                0.19283,                0.80026,              0.0012001,              0.0012001,              0.0012001
                    406,                0.23212,                0.22056,                0.90063,                0.99683,                      1,                  0.995,                0.96822,                0.30674,                0.19205,                0.80622,              0.0011981,              0.0011981,              0.0011981
