                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     27,                0.55123,                0.92336,                0.98575,                0.80313,                0.66667,                0.76156,                0.68723,                0.61162,                 2.1079,                 1.2604,              0.0015176,              0.0015176,              0.0015176
                     28,                0.71071,                0.90537,                  1.101,                0.53382,                0.88889,                0.72785,                 0.6474,                0.60228,                 2.1762,                 1.2164,              0.0015713,              0.0015713,              0.0015713
                     29,                0.55908,                0.95764,                 1.0912,                0.53382,                0.88889,                0.72785,                 0.6474,                0.60228,                 2.1762,                 1.2164,              0.0016246,              0.0016246,              0.0016246
                     30,                0.90764,                 3.4327,                 1.3375,                0.95891,                0.44444,                 0.6466,                0.56237,                0.79951,                 2.3036,                 1.4467,              0.0016778,              0.0016778,              0.0016778
                     31,                0.64514,                 1.3854,                 1.0181,                0.15212,                0.22222,                0.12704,                0.08052,                 1.3725,                 3.7805,                 2.3485,              0.0017307,              0.0017307,              0.0017307
                     32,                0.88767,                0.90828,                 1.0599,                0.30091,                0.44444,                0.41072,                0.26332,                 1.3389,                  2.963,                 2.5481,              0.0017834,              0.0017834,              0.0017834
                     33,                0.61309,                0.97623,                 1.0778,                0.30091,                0.44444,                0.41072,                0.26332,                 1.3389,                  2.963,                 2.5481,              0.0018358,              0.0018358,              0.0018358
                     34,                0.80856,                0.94194,                 1.1797,                0.79364,                0.85711,                0.86252,                0.62043,                0.98816,                 2.5248,                  2.245,              0.0018693,              0.0018693,              0.0018693
                     35,                0.70272,                0.90188,                  1.128,                0.93411,                0.66667,                0.81701,                0.41029,                 1.3757,                 2.2549,                 2.5178,              0.0018693,              0.0018693,              0.0018693
                     36,                0.51879,                0.81834,                 1.0238,                      1,                0.88271,                0.88715,                0.54839,                 1.3028,                 1.7302,                 2.4945,              0.0018654,              0.0018654,              0.0018654
                     37,                0.70352,                0.99422,                 1.0353,                      1,                0.88271,                0.88715,                0.54839,                 1.3028,                 1.7302,                 2.4945,              0.0018614,              0.0018614,              0.0018614
                     38,                0.66603,                0.89268,                 1.0701,                0.87813,                0.88889,                0.87526,                0.54752,                 1.2758,                 1.9083,                   3.31,              0.0018574,              0.0018574,              0.0018574
                     39,                0.69946,                0.89657,                 1.0592,                0.97833,                0.88889,                0.88675,                0.69344,                0.95068,                 1.8139,                 2.4749,              0.0018535,              0.0018535,              0.0018535
                     40,                0.66712,                 1.0319,                 1.1019,                0.95059,                0.66667,                0.79093,                 0.5853,                0.84056,                  1.992,                   1.47,              0.0018495,              0.0018495,              0.0018495
                     41,                0.77314,                 1.2543,                 1.1313,                0.95059,                0.66667,                0.79093,                 0.5853,                0.84056,                  1.992,                   1.47,              0.0018456,              0.0018456,              0.0018456
                     42,                0.65299,                0.94267,                 1.1378,                      1,                 0.7449,                0.81126,                0.50307,                 1.0489,                 2.2144,                 1.6109,              0.0018416,              0.0018416,              0.0018416
                     43,                0.72466,                0.87107,                 1.0882,                0.39934,                0.44444,                0.47287,                0.23708,                 1.6482,                 2.7256,                 2.1704,              0.0018376,              0.0018376,              0.0018376
                     44,                0.79467,                 1.0302,                 1.1567,                0.10659,                0.55556,                0.13303,                0.07544,                 1.3724,                 2.9893,                 1.7932,              0.0018337,              0.0018337,              0.0018337
                     45,                0.89418,                 1.0057,                 1.2096,                0.10659,                0.55556,                0.13303,                0.07544,                 1.3724,                 2.9893,                 1.7932,              0.0018297,              0.0018297,              0.0018297
                     46,                 0.8016,                0.87038,                 1.2133,                 0.2241,                0.33333,                0.19041,                0.15682,                0.77788,                 2.6031,                 1.2059,              0.0018258,              0.0018258,              0.0018258
                     47,                0.76076,                 1.2205,                 1.2094,                0.17452,                0.66667,                0.16631,                0.10222,                0.95933,                 2.7604,                  1.316,              0.0018218,              0.0018218,              0.0018218
                     48,                0.69843,                0.84709,                 1.1061,                0.25771,                0.77174,                0.25044,                0.13829,                0.97795,                  2.931,                  1.315,              0.0018178,              0.0018178,              0.0018178
                     49,                0.70274,                0.84261,                 1.1209,                0.25771,                0.77174,                0.25044,                0.13829,                0.97795,                  2.931,                  1.315,              0.0018139,              0.0018139,              0.0018139
                     50,                 0.5967,                 1.2911,                 1.1185,                0.17302,                0.66667,                 0.1833,                0.10852,                0.91666,                 2.8938,                 1.2997,              0.0018099,              0.0018099,              0.0018099
                     51,                0.66677,                0.77192,                 1.0955,                0.23943,                0.77778,                0.24435,                0.12077,                 1.1603,                 2.6621,                 1.5925,               0.001806,               0.001806,               0.001806
                     52,                0.74804,                 1.0074,                 1.1737,                0.21679,                0.55556,                0.20637,                0.10227,                0.95639,                  2.997,                 1.3699,               0.001802,               0.001802,               0.001802
                     53,                0.66745,                0.73998,                 1.0637,                0.21679,                0.55556,                0.20637,                0.10227,                0.95639,                  2.997,                 1.3699,               0.001798,               0.001798,               0.001798
                     54,                0.67788,                 0.7898,                 1.0532,                0.21731,                0.55556,                0.21705,                0.11169,                 1.0521,                  2.385,                 1.4331,              0.0017941,              0.0017941,              0.0017941
                     55,                0.72768,                0.80494,                 1.0626,                0.49068,                0.55556,                0.59148,                0.39282,                0.97955,                 1.8825,                 1.3779,              0.0017901,              0.0017901,              0.0017901
                     56,                  0.675,                0.79699,                 1.0992,                 0.8777,                0.88889,                0.94893,                0.79999,                0.79443,                 1.4449,                 1.2055,              0.0017862,              0.0017862,              0.0017862
                     57,                0.69746,                0.70553,                 1.0529,                 0.8777,                0.88889,                0.94893,                0.79999,                0.79443,                 1.4449,                 1.2055,              0.0017822,              0.0017822,              0.0017822
                     58,                0.80108,                0.87613,                 1.3755,                0.92883,                0.88889,                 0.9675,                0.85579,                0.59449,                 1.2675,                 1.0402,              0.0017782,              0.0017782,              0.0017782
                     59,                0.95847,                0.90428,                 1.2668,                0.95356,                0.88889,                  0.984,                0.86362,                0.62664,                 1.1772,                 1.0729,              0.0017743,              0.0017743,              0.0017743
                     60,                0.73683,                0.71389,                 1.1243,                0.97797,                0.88889,                  0.984,                  0.822,                0.77391,                 1.1926,                 1.2293,              0.0017703,              0.0017703,              0.0017703
                     61,                0.66621,                0.69206,                 1.0889,                0.97797,                0.88889,                  0.984,                  0.822,                0.77391,                 1.1926,                 1.2293,              0.0017664,              0.0017664,              0.0017664
                     62,                0.82134,                0.90803,                  1.176,                0.98383,                      1,                  0.995,                0.52076,                  1.322,                 1.4383,                 1.8719,              0.0017624,              0.0017624,              0.0017624
                     63,                0.70703,                0.89263,                 1.1098,                0.87027,                      1,                  0.984,                0.60554,                  1.139,                 1.2727,                 1.5133,              0.0017584,              0.0017584,              0.0017584
                     64,                0.79063,                0.95531,                 1.1959,                0.98136,                      1,                  0.995,                0.88273,                0.61789,                 1.1988,                 1.0555,              0.0017545,              0.0017545,              0.0017545
                     65,                0.60556,                 0.7394,                 1.0347,                0.98136,                      1,                  0.995,                0.88273,                0.61789,                 1.1988,                 1.0555,              0.0017505,              0.0017505,              0.0017505
                     66,                0.58909,                 0.7767,                 1.0894,                0.97467,                      1,                  0.995,                0.79572,                0.60098,                 1.1326,                 1.0487,              0.0017466,              0.0017466,              0.0017466
                     67,                0.64603,                0.68338,                 1.0431,                0.97952,                      1,                  0.995,                0.82363,                0.65186,                 1.0143,                 1.2873,              0.0017426,              0.0017426,              0.0017426
                     68,                0.85634,                0.77322,                 1.3009,                0.98721,                      1,                  0.995,                0.81148,                0.72232,                0.88116,                 1.4775,              0.0017386,              0.0017386,              0.0017386
                     69,                0.67417,                0.80098,                  1.113,                0.98721,                      1,                  0.995,                0.81148,                0.72232,                0.88116,                 1.4775,              0.0017347,              0.0017347,              0.0017347
                     70,                0.65562,                0.73667,                 1.0598,                0.98992,                      1,                  0.995,                0.80844,                0.66101,                0.97567,                 1.2167,              0.0017307,              0.0017307,              0.0017307
                     71,                0.70274,                0.75611,                 1.1569,                0.98504,                      1,                  0.995,                0.87021,                0.64205,                0.89831,                 1.1254,              0.0017268,              0.0017268,              0.0017268
                     72,                0.79157,                 1.0433,                 1.2617,                0.80512,                 0.9202,                0.96278,                0.86204,                0.60764,                 1.1765,                 1.0939,              0.0017228,              0.0017228,              0.0017228
                     73,                0.61916,                0.70255,                 1.0551,                0.80512,                 0.9202,                0.96278,                0.86204,                0.60764,                 1.1765,                 1.0939,              0.0017188,              0.0017188,              0.0017188
                     74,                0.62599,                0.72763,                 1.0504,                0.86818,                0.73532,                0.85161,                 0.5724,                0.97693,                 1.8449,                 1.2797,              0.0017149,              0.0017149,              0.0017149
                     75,                0.73297,                 0.7029,                  1.111,                0.84267,                0.77778,                0.91996,                0.55258,                0.97466,                 1.3338,                  1.271,              0.0017109,              0.0017109,              0.0017109
                     76,                 0.6551,                0.65997,                 1.0498,                0.99331,                      1,                  0.995,                 0.6846,                0.87392,                0.97301,                 1.2319,               0.001707,               0.001707,               0.001707
                     77,                0.62269,                0.61779,                 1.0085,                0.99331,                      1,                  0.995,                 0.6846,                0.87392,                0.97301,                 1.2319,               0.001703,               0.001703,               0.001703
                     78,                0.60544,                0.59409,                 1.0335,                0.98898,                      1,                  0.995,                 0.8401,                0.59472,                0.75719,                  1.078,               0.001699,               0.001699,               0.001699
                     79,                0.62571,                0.66295,                 1.0265,                0.99212,                      1,                  0.995,                0.84797,                0.54455,                0.62983,                 1.0199,              0.0016951,              0.0016951,              0.0016951
                     80,                0.58179,                0.59402,                 1.0311,                0.99328,                      1,                  0.995,                0.89592,                0.58002,                0.58344,                 1.0531,              0.0016911,              0.0016911,              0.0016911
                     81,                0.67897,                0.68449,                 1.1114,                0.99328,                      1,                  0.995,                0.89592,                0.58002,                0.58344,                 1.0531,              0.0016872,              0.0016872,              0.0016872
                     82,                0.66526,                 1.4377,                 1.1698,                0.96193,                      1,                  0.995,                0.88817,                0.61359,                 0.6628,                 1.0491,              0.0016832,              0.0016832,              0.0016832
                     83,                0.67918,                0.70426,                 1.1056,                0.94573,                      1,                  0.995,                0.76572,                0.80761,                0.90277,                 1.1327,              0.0016792,              0.0016792,              0.0016792
                     84,                0.58877,                0.58777,                 1.0317,                0.98534,                      1,                  0.995,                0.75732,                 0.8397,                0.97238,                 1.2462,              0.0016753,              0.0016753,              0.0016753
                     85,                0.66262,                0.67045,                 1.0577,                0.98534,                      1,                  0.995,                0.75732,                 0.8397,                0.97238,                 1.2462,              0.0016713,              0.0016713,              0.0016713
                     86,                0.82837,                0.75405,                 1.1671,                0.97094,                      1,                  0.995,                0.80949,                0.73511,                 1.1026,                  1.221,              0.0016674,              0.0016674,              0.0016674
                     87,                0.65591,                 0.6638,                 1.0402,                0.89452,                0.94516,                  0.951,                0.78621,                0.70248,                 1.1819,                 1.1931,              0.0016634,              0.0016634,              0.0016634
                     88,                 1.2871,                  1.432,                 1.6139,                 0.9102,                      1,                  0.995,                0.84939,                0.63412,                0.91609,                 1.1465,              0.0016594,              0.0016594,              0.0016594
                     89,                0.66786,                0.74876,                 1.1578,                 0.9102,                      1,                  0.995,                0.84939,                0.63412,                0.91609,                 1.1465,              0.0016555,              0.0016555,              0.0016555
                     90,                0.80885,                0.94778,                 1.1994,                0.97588,                      1,                  0.995,                0.84451,                0.64864,                0.85409,                 1.0861,              0.0016515,              0.0016515,              0.0016515
                     91,                0.72948,                0.67749,                  1.083,                 0.9897,                      1,                  0.995,                0.81833,                0.58433,                0.73931,                 1.0091,              0.0016476,              0.0016476,              0.0016476
                     92,                0.57381,                0.65496,                 1.0736,                0.99196,                      1,                  0.995,                0.84811,                0.53908,                0.66762,                 0.9994,              0.0016436,              0.0016436,              0.0016436
                     93,                0.61785,                0.60147,                 1.0314,                0.99196,                      1,                  0.995,                0.84811,                0.53908,                0.66762,                 0.9994,              0.0016396,              0.0016396,              0.0016396
                     94,                0.67275,                0.75351,                  1.096,                0.99381,                      1,                  0.995,                0.86457,                0.55038,                0.65762,                  1.007,              0.0016357,              0.0016357,              0.0016357
                     95,                0.77076,                0.76634,                 1.0242,                0.99285,                      1,                  0.995,                0.90305,                0.51638,                0.66242,                 1.0039,              0.0016317,              0.0016317,              0.0016317
                     96,                0.60046,                0.62639,                 1.1384,                0.98608,                      1,                  0.995,                0.89457,                0.47971,                0.73231,                 0.9118,              0.0016278,              0.0016278,              0.0016278
                     97,                0.57431,                0.57998,                 1.0439,                0.98608,                      1,                  0.995,                0.89457,                0.47971,                0.73231,                 0.9118,              0.0016238,              0.0016238,              0.0016238
                     98,                0.71958,                 0.6299,                 1.1282,                0.97412,                      1,                  0.995,                0.88227,                0.60874,                0.80048,                 1.0072,              0.0016198,              0.0016198,              0.0016198
                     99,                0.85959,                0.70207,                 1.1775,                 0.9851,                      1,                  0.995,                0.81781,                 0.7985,                0.79843,                 1.1818,              0.0016159,              0.0016159,              0.0016159
                    100,                0.75175,                0.59613,                 1.1679,                0.99484,                      1,                  0.995,                0.85504,                  0.753,                0.69262,                 1.1152,              0.0016119,              0.0016119,              0.0016119
                    101,                0.61923,                0.65102,                 1.0567,                0.99484,                      1,                  0.995,                0.85504,                  0.753,                0.69262,                 1.1152,               0.001608,               0.001608,               0.001608
                    102,                0.60795,                0.59323,                 1.0158,                      1,                0.99403,                  0.995,                 0.8853,                0.59268,                0.59683,                 1.0403,               0.001604,               0.001604,               0.001604
                    103,                0.66308,                0.61586,                 1.0499,                      1,                0.99499,                  0.995,                0.87653,                0.56144,                0.53877,                 1.1085,                 0.0016,                 0.0016,                 0.0016
                    104,                0.68563,                0.60367,                 1.1036,                0.99758,                      1,                  0.995,                 0.8627,                0.57517,                0.50462,                 1.1551,              0.0015961,              0.0015961,              0.0015961
                    105,                0.63672,                0.57054,                 1.0165,                0.99758,                      1,                  0.995,                 0.8627,                0.57517,                0.50462,                 1.1551,              0.0015921,              0.0015921,              0.0015921
                    106,                0.64156,                0.55837,                 1.0078,                0.99449,                      1,                  0.995,                0.86472,                 0.5622,                 0.4589,                 1.1238,              0.0015882,              0.0015882,              0.0015882
                    107,                0.81655,                0.63066,                 1.1465,                0.99366,                      1,                  0.995,                 0.8883,                0.52401,                0.45535,                 1.0405,              0.0015842,              0.0015842,              0.0015842
                    108,                0.68897,                0.55724,                 1.1073,                0.99207,                      1,                  0.995,                0.90534,                0.49347,                0.44548,                0.98449,              0.0015802,              0.0015802,              0.0015802
                    109,                0.73367,                0.55413,                 1.1962,                0.99207,                      1,                  0.995,                0.90534,                0.49347,                0.44548,                0.98449,              0.0015763,              0.0015763,              0.0015763
                    110,                0.65234,                0.56763,                 1.0705,                0.98891,                      1,                  0.995,                  0.923,                0.55686,                0.48149,                 1.0294,              0.0015723,              0.0015723,              0.0015723
                    111,                0.78757,                0.56973,                 1.2359,                0.97969,                      1,                  0.995,                0.87693,                0.56919,                0.58153,                 1.0219,              0.0015684,              0.0015684,              0.0015684
                    112,                0.52906,                0.50829,                0.96871,                0.98653,                      1,                  0.995,                 0.9116,                0.50465,                0.52973,                 0.9578,              0.0015644,              0.0015644,              0.0015644
                    113,                0.62113,                 0.5385,                 1.0112,                0.98653,                      1,                  0.995,                 0.9116,                0.50465,                0.52973,                 0.9578,              0.0015604,              0.0015604,              0.0015604
                    114,                0.62929,                0.48679,                0.98345,                0.99224,                      1,                  0.995,                0.94193,                0.44944,                0.47786,                0.92347,              0.0015565,              0.0015565,              0.0015565
                    115,                0.82968,                 0.6597,                 1.2294,                      1,                 0.9973,                  0.995,                0.88792,                0.47146,                0.45434,                 0.9662,              0.0015525,              0.0015525,              0.0015525
                    116,                0.61587,                0.54681,                0.99172,                0.98669,                      1,                  0.995,                0.90271,                 0.4741,                0.48786,                 0.9865,              0.0015486,              0.0015486,              0.0015486
                    117,                0.59847,                0.58263,                0.99775,                0.98669,                      1,                  0.995,                0.90271,                 0.4741,                0.48786,                 0.9865,              0.0015446,              0.0015446,              0.0015446
                    118,                0.48192,                0.48076,                  1.025,                0.94319,                      1,                  0.995,                0.92225,                0.43576,                0.55225,                0.94511,              0.0015406,              0.0015406,              0.0015406
                    119,                0.51687,                0.44578,                0.97355,                      1,                0.99385,                  0.995,                 0.8783,                0.47605,                0.66352,                 0.9575,              0.0015367,              0.0015367,              0.0015367
                    120,                0.70817,                0.50418,                 1.2319,                0.85471,                      1,                  0.984,                 0.8563,                0.51754,                0.64643,                0.97405,              0.0015327,              0.0015327,              0.0015327
                    121,                0.50566,                0.54762,                 1.0705,                0.85471,                      1,                  0.984,                 0.8563,                0.51754,                0.64643,                0.97405,              0.0015288,              0.0015288,              0.0015288
                    122,                0.52023,                0.51892,                 1.0375,                0.89686,                      1,                  0.984,                0.86738,                0.54482,                0.56203,                 0.9761,              0.0015248,              0.0015248,              0.0015248
                    123,                0.62537,                0.57547,                 1.0914,                0.80791,                      1,                  0.975,                0.85213,                0.62826,                0.64931,                 1.0416,              0.0015208,              0.0015208,              0.0015208
                    124,                 0.6806,                0.60253,                 1.0589,                0.98622,                      1,                  0.995,                0.86677,                 0.6078,                0.52406,                 1.0101,              0.0015169,              0.0015169,              0.0015169
                    125,                 0.6615,                0.59283,                  1.096,                0.98622,                      1,                  0.995,                0.86677,                 0.6078,                0.52406,                 1.0101,              0.0015129,              0.0015129,              0.0015129
                    126,                0.58264,                0.57182,                 1.0308,                0.99395,                      1,                  0.995,                0.91779,                0.45708,                0.48369,                0.94524,               0.001509,               0.001509,               0.001509
                    127,                0.55211,                0.53817,                 1.0077,                0.99392,                      1,                  0.995,                0.94186,                0.42519,                0.45623,                0.92982,               0.001505,               0.001505,               0.001505
                    128,                0.56812,                0.57075,                 1.0148,                0.99442,                      1,                  0.995,                 0.9455,                0.38697,                0.44062,                0.89177,               0.001501,               0.001501,               0.001501
                    129,                0.61587,                0.58797,                 1.0391,                0.99442,                      1,                  0.995,                 0.9455,                0.38697,                0.44062,                0.89177,              0.0014971,              0.0014971,              0.0014971
                    130,                0.59932,                0.54064,                 1.0147,                 0.9987,                      1,                  0.995,                0.91975,                0.37958,                0.42468,                0.88379,              0.0014931,              0.0014931,              0.0014931
                    131,                0.62258,                  0.588,                 1.0223,                      1,                0.99548,                  0.995,                0.95689,                0.36425,                0.37699,                0.85587,              0.0014892,              0.0014892,              0.0014892
                    132,                0.55026,                0.50182,                0.96428,                0.99533,                      1,                  0.995,                0.91473,                0.36129,                0.36929,                0.83895,              0.0014852,              0.0014852,              0.0014852
                    133,                0.69745,                0.54171,                 1.1281,                0.99533,                      1,                  0.995,                0.91473,                0.36129,                0.36929,                0.83895,              0.0014812,              0.0014812,              0.0014812
                    134,                0.52936,                0.45935,                0.96194,                0.99558,                      1,                  0.995,                0.93194,                0.37384,                0.38806,                0.85739,              0.0014773,              0.0014773,              0.0014773
                    135,                0.59782,                0.52327,                 1.0214,                  0.995,                      1,                  0.995,                 0.9209,                0.41657,                0.37945,                0.88383,              0.0014733,              0.0014733,              0.0014733
                    136,                0.51808,                0.54772,                 1.0329,                0.99448,                      1,                  0.995,                0.91873,                0.39567,                 0.3527,                0.87025,              0.0014694,              0.0014694,              0.0014694
                    137,                0.56785,                0.47457,                 1.0311,                0.99448,                      1,                  0.995,                0.91873,                0.39567,                 0.3527,                0.87025,              0.0014654,              0.0014654,              0.0014654
                    138,                0.64481,                0.55443,                 1.0694,                0.99469,                      1,                  0.995,                0.92239,                 0.4618,                0.39592,                0.92238,              0.0014614,              0.0014614,              0.0014614
                    139,                0.58336,                0.52909,                 1.0348,                0.99434,                      1,                  0.995,                0.91207,                0.47075,                0.40757,                0.94449,              0.0014575,              0.0014575,              0.0014575
                    140,                0.50552,                0.52056,                0.99121,                0.99288,                      1,                  0.995,                 0.9047,                0.44123,                 0.4123,                0.91827,              0.0014535,              0.0014535,              0.0014535
                    141,                0.49885,                  0.459,                0.93227,                0.99288,                      1,                  0.995,                 0.9047,                0.44123,                 0.4123,                0.91827,              0.0014496,              0.0014496,              0.0014496
                    142,                0.93646,                0.74818,                   1.28,                 0.9863,                      1,                  0.995,                0.89963,                0.41433,                0.43105,                0.89241,              0.0014456,              0.0014456,              0.0014456
                    143,                0.60655,                0.50624,                 1.0573,                0.98632,                      1,                  0.995,                0.91801,                0.40307,                0.38358,                 0.9108,              0.0014416,              0.0014416,              0.0014416
                    144,                0.53792,                0.51246,                 1.0074,                0.99249,                      1,                  0.995,                 0.9021,                0.40218,                0.32209,                0.92208,              0.0014377,              0.0014377,              0.0014377
                    145,                0.52667,                0.42716,                0.98314,                0.99249,                      1,                  0.995,                 0.9021,                0.40218,                0.32209,                0.92208,              0.0014337,              0.0014337,              0.0014337
                    146,                0.50836,                0.45681,                 1.0213,                0.99421,                      1,                  0.995,                0.89697,                0.43186,                0.34075,                0.93681,              0.0014298,              0.0014298,              0.0014298
                    147,                0.53502,                 0.5332,                 1.0653,                0.99426,                      1,                  0.995,                0.92583,                0.43796,                0.33418,                0.92536,              0.0014258,              0.0014258,              0.0014258
                    148,                0.50783,                 0.4151,                 1.0166,                0.99242,                      1,                  0.995,                0.94686,                  0.359,                 0.3415,                0.86737,              0.0014218,              0.0014218,              0.0014218
                    149,                0.52336,                0.43215,                0.94098,                0.99242,                      1,                  0.995,                0.94686,                  0.359,                 0.3415,                0.86737,              0.0014179,              0.0014179,              0.0014179
                    150,                0.43643,                0.56401,                0.98752,                0.99326,                      1,                  0.995,                0.95757,                0.33675,                0.39861,                0.83061,              0.0014139,              0.0014139,              0.0014139
                    151,                0.49977,                0.45835,                0.98633,                0.89855,                0.98553,                  0.984,                0.94376,                0.39089,                0.45333,                0.84729,                0.00141,                0.00141,                0.00141
                    152,                0.65658,                 0.5402,                 1.0789,                      1,                0.97786,                  0.995,                0.94344,                0.38771,                0.44143,                0.84126,               0.001406,               0.001406,               0.001406
                    153,                0.51575,                0.44059,                0.98875,                      1,                0.97786,                  0.995,                0.94344,                0.38771,                0.44143,                0.84126,               0.001402,               0.001402,               0.001402
                    154,                0.56259,                0.43457,                 1.0164,                      1,                0.98862,                  0.995,                0.93891,                0.37069,                0.47286,                0.83344,              0.0013981,              0.0013981,              0.0013981
                    155,                0.53825,                0.50562,                 1.0112,                 0.8876,                      1,                  0.984,                0.94027,                0.37402,                0.47192,                0.83414,              0.0013941,              0.0013941,              0.0013941
                    156,                0.49652,                0.71644,                 1.0263,                      1,                0.98378,                  0.995,                0.92221,                0.38491,                0.42706,                0.84507,              0.0013902,              0.0013902,              0.0013902
                    157,                 0.6399,                0.47745,                 1.0289,                      1,                0.98378,                  0.995,                0.92221,                0.38491,                0.42706,                0.84507,              0.0013862,              0.0013862,              0.0013862
                    158,                0.47441,                0.45882,                0.99545,                      1,                0.99527,                  0.995,                0.94209,                0.37823,                0.41234,                0.85109,              0.0013822,              0.0013822,              0.0013822
                    159,                0.52507,                  0.494,                 1.0192,                0.99534,                      1,                  0.995,                0.88586,                0.41438,                0.40579,                0.88174,              0.0013783,              0.0013783,              0.0013783
